block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,896545000,92455800,3134795540.517145,attack,4
2,1040830000,78537300,7090175391.249446,attack,2
3,1056573000,119275520,9478763262.449236,normal,35
4,1057750000,40515300,14863937648.720348,attack,4
5,1196500000,36457200,17906477791.048756,attack,2
6,735337000,114688220,23116068195.59585,attack,1
7,787610000,75950840,27297637358.451,attack,4
8,1120700000,20148710,29824577300.16827,attack,3
9,899560000,61915800,36289867647.00231,attack,5
10,933870000,27726000,41723080552.58412,attack,3
11,709100000,85924600,43820743806.91861,attack,3
12,932910000,61951990,48891230148.483505,attack,3
13,1253300000,19404520,52569764699.44817,attack,1
14,1104400000,36594800,57510008504.42182,attack,5
15,1129500000,18378330,61109892065.56416,attack,4
16,1322000000,1346840,66611772014.94152,attack,3
17,1409000000,8921420,70275895654.71745,normal,18
18,952100000,41149090,76050576022.77274,attack,1
19,1124000000,370140,83503484495.39326,attack,2
20,1171100000,19218970,84598094869.0175,attack,3
21,1125000000,41009600,98337076383.43848,attack,3
22,995100000,36654050,99390681532.05592,attack,4
23,1159500000,18316420,104826092941.4893,attack,1
24,1198000000,36329320,105447306681.31998,attack,3
25,1362720000,143214700,108360627916.15686,normal,32
26,931050000,89029700,123087452629.62544,attack,4
27,1312700000,36344400,133516437005.63892,attack,1
28,1165000000,412770,125761698779.27518,attack,4
29,961100000,90106600,135395113553.74014,attack,3
30,1080880000,53648100,147545332998.4255,attack,4
31,1190000000,1552230,152866742097.54437,attack,5
32,1018870000,88568900,155607739724.51236,attack,3
33,1102300000,54718120,163337235037.7664,attack,1
34,859585000,141713140,177689651377.68896,attack,1
35,1248200000,37473800,179918739564.71518,attack,4
36,961520000,71323890,185941681529.64624,attack,5
37,917670000,63231300,175828647654.30646,attack,2
38,1034890000,71961740,185239145138.13376,attack,1
39,721126000,173933100,200530159361.8325,attack,2
40,946500000,100170400,211609898335.23892,attack,4
41,1048300000,36494530,226576737463.61725,attack,5
42,1203000000,429070,221583685001.68634,attack,4
43,1266330000,36771500,244598222568.6951,attack,4
44,1362000000,1748300,245442806259.0409,attack,1
45,890400000,43351590,258099504807.36057,attack,1
46,1243000000,1151940,245738778116.24152,attack,1
47,649735000,209195280,261614591849.01343,attack,1
48,1422000000,262300,281863278778.3537,attack,2
49,1229100000,18560980,287549575504.3156,attack,3
50,1193000000,12149840,274740668181.73474,attack,4
