block_id,total_gas,total_mev_captured,validator_type,validator_id
1,611780000,30033600,normal,46
2,348870000,14748000,attack,28
3,631950000,30418090,normal,49
4,845620000,27214300,normal,40
5,694310000,30500370,attack,17
6,642000000,5896930,attack,9
7,692360000,55378800,normal,39
8,722500000,22359490,attack,14
9,720270000,14865830,attack,15
10,533420000,44090740,attack,17
11,756400000,37782800,attack,23
12,746060000,30514230,attack,33
13,694300000,8562200,normal,40
14,500120000,19512900,attack,24
15,841560000,42940080,attack,28
16,651760000,40665900,attack,13
17,615383000,8521520,attack,24
18,808148000,37296820,normal,36
19,707460000,58206700,attack,24
20,592393000,47791500,attack,12
21,568780000,27116080,normal,49
22,675668000,47593330,attack,18
23,650400000,26676660,attack,4
24,522200000,59500100,attack,33
25,613850000,68114300,attack,20
26,750140000,27096390,normal,45
27,799280000,33370130,attack,16
28,676070000,7840900,normal,38
29,586687000,26506470,attack,9
30,937060000,35888890,attack,22
31,574373000,16411920,attack,7
32,924260000,38166700,attack,15
33,465823000,57926400,attack,31
34,812500000,9857300,attack,1
35,1000570000,43471800,normal,41
36,765070000,47882100,attack,16
37,610900000,17777300,attack,31
38,839270000,19086800,attack,11
39,875790000,43898400,attack,21
40,662960000,66280400,attack,10
41,604740000,16406700,normal,48
42,598290000,38289020,normal,40
43,595890000,57502600,attack,5
44,699490000,26833700,attack,19
45,677080000,12068500,attack,4
46,856927000,79687100,normal,45
47,587270000,22690300,attack,14
48,713210000,45945420,normal,44
49,588893000,31226400,attack,27
50,752000000,19076640,attack,28
