block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,201925000,2314500,36723217571.72808,attack,11
2,303470000,19604800,122795362627.48096,attack,1
3,175870000,5940500,237033479175.39883,attack,8
4,272300000,1194840,385976462101.42523,attack,6
5,159500000,10967200,589073551209.2444,attack,10
6,321260000,13397900,804364656538.6724,attack,11
7,282700000,1269940,1075594669278.6486,attack,7
8,140110000,21436330,1347594264808.316,attack,9
9,237450000,1938900,1712013574762.1924,attack,2
10,245700000,488380,2029396776459.8206,attack,13
11,231500000,1685700,2334706167078.0156,attack,2
12,182147000,8405920,2827344231271.172,attack,6
13,201470000,7559940,3260328497602.56,attack,17
14,212410000,8430400,3831356657111.9907,attack,19
15,284660000,1913000,4347926617253.257,attack,15
16,171300000,378100,4944386707032.769,attack,15
17,140050000,19417940,5500489232297.733,attack,9
18,318800000,7650800,6186397034319.187,attack,8
19,229700000,519800,6664886248021.365,attack,9
20,241952000,9670900,7457048912413.221,attack,11
21,225320000,64395700,7818552036064.359,attack,7
22,200890000,1613000,9074182701054.143,attack,1
23,155520000,13085210,9893448320234.502,attack,2
24,153600000,1395220,10473397220871.547,attack,11
25,282700000,20149220,11531725312129.887,attack,19
26,164700000,863410,12465089770509.172,attack,10
27,248650000,2635360,13618882073894.766,attack,17
28,193270000,864190,14615313006893.998,attack,3
29,176670000,27354300,15543105927804.754,attack,10
30,164230000,1405730,16080428664141.7,attack,5
31,214010000,19441720,17627881199618.586,attack,17
32,186870000,2213840,18869433474097.69,attack,18
33,273200000,852260,19717326598807.76,attack,11
34,150900000,2271820,20897101325956.37,attack,5
35,123370000,19695600,21939743707343.17,attack,6
36,160498000,25674590,23515357833403.867,attack,2
37,202770000,7482800,24392162202706.984,attack,19
38,104677000,19672200,26291804572468.926,attack,8
39,270270000,36776500,26921243993622.31,attack,17
40,206840000,9856800,28912225723098.2,attack,3
41,191384000,9448800,30198912035199.223,attack,13
42,200480000,19249800,30923251980295.92,attack,17
43,234910000,3707820,32861489492785.133,attack,17
44,164060000,2787470,33969861133949.035,attack,20
45,144490000,21914760,36451337752021.13,attack,16
46,253300000,4677620,37138487012388.555,attack,14
47,217170000,6767500,39377866135657.59,attack,2
48,215800000,1724540,41593125751641.44,attack,10
49,216610000,745700,43477839862399.414,attack,1
50,426700000,18630600,44875853998349.99,attack,10
