block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,95535000,85690,55700149.41012647,attack,5753
2,70620000,14408660,51081922.78144982,attack,5751
3,115137000,27800,84602942.27330387,attack,5754
4,21290000,32800,18162854.158158638,attack,5757
5,121890000,21400,113616525.84551142,attack,5758
6,31324000,511100,29104100.0,attack,5757
7,31732000,319900,29951900.0,attack,5751
8,26764000,39400,24783700.0,attack,5752
9,54357000,15680,52864840.0,attack,5752
10,113721000,1218100,95570100.0,attack,5757
11,27197000,1056000,24822000.0,attack,5758
12,35407000,43500,16436600.0,attack,5758
13,61120000,174900,31259800.0,attack,5761
14,50528000,609000,47241000.0,attack,5755
15,163236001,254500,120474100.0,attack,5751
16,31529000,8688400,35477400.0,attack,5765
17,21476000,1431900,22142900.0,attack,5765
18,60631000,14595000,61936000.0,attack,5752
19,103820000,146200,76893100.0,attack,5754
20,75395000,201300,69211500.0,attack,5751
21,18124000,1056800,17570800.0,attack,5757
22,50647000,8761100,52588100.0,attack,5757
23,54458000,0,54458000.0,attack,5765
24,67570000,89800,66124200.0,attack,5760
25,91784000,1583000,90473000.0,attack,5751
26,87611000,0,87611000.0,attack,5761
27,90570000,288200,47847000.0,attack,5757
28,91700000,832800,86277800.0,attack,5765
29,108119000,693500,89796800.0,attack,5753
30,71659000,0,71659000.0,attack,5755
31,43563000,0,43563000.0,attack,5759
32,101981001,571800,59388800.0,attack,5756
33,29424000,1212500,25314500.0,attack,5753
34,25160000,99700,25259700.0,normal,5790
35,50713000,543680,47492680.0,attack,5759
36,106040000,1152120,107192120.0,normal,5788
37,47353000,226100,47579100.0,normal,5798
38,78012000,760000,78772000.0,normal,5790
39,29252000,35100,29287100.0,normal,5797
40,66890000,123530,67013530.0,normal,5774
41,24677000,1291300,21587300.0,attack,5751
42,56733000,591100,57324100.0,normal,5773
43,24985000,214000,25199000.0,normal,5781
44,30776000,208900,30984900.0,normal,5796
45,55397000,518200,55915200.0,normal,5766
46,24199000,369000,24568000.0,normal,5775
47,18850000,488000,19338000.0,normal,5783
48,80160000,297200,50424100.0,attack,5751
49,40353000,279500,40632500.0,normal,5780
50,52090000,641240,46618440.0,attack,5754
