transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
95,43000000,0,0,7,,normal,1,1,attack,normal
203,43000000,0,0,5,,normal,1,1,attack,normal
295,43000000,0,0,9,,normal,1,1,attack,normal
624,43000000,0,0,8,,normal,1,1,attack,normal
632,43000000,0,0,16,,normal,1,1,attack,normal
651,43000000,0,0,13,,normal,1,1,attack,normal
652,43000000,0,0,14,,normal,1,1,attack,normal
740,43000000,0,0,14,,normal,1,1,attack,normal
1041,43000000,0,0,7,,normal,1,1,attack,normal
5,30000000,0,0,5,,normal,1,1,attack,normal
67,30000000,0,0,1,,normal,1,1,attack,normal
254,30000000,0,0,12,,normal,1,1,attack,normal
387,30000000,0,0,13,,normal,1,1,attack,normal
414,30000000,0,0,18,,normal,1,1,attack,normal
529,30000000,0,0,1,,normal,1,1,attack,normal
1027,30000000,0,0,15,,normal,1,1,attack,normal
1040,30000000,0,0,6,,normal,1,1,attack,normal
55001,0,0,0,16,104.0,normal,1,1,attack,failed
104,27000000,42000,0,16,,normal,1,1,attack,normal
55002,0,0,0,16,342.0,normal,1,1,attack,b_attack
342,27000000,13800,0,12,,normal,1,1,attack,normal
36,27000000,0,0,14,,normal,1,1,attack,normal
379,27000000,0,0,5,,normal,1,1,attack,normal
574,27000000,0,0,2,,normal,1,1,attack,normal
588,27000000,0,0,16,,normal,1,1,attack,normal
818,27000000,0,0,4,,normal,1,1,attack,normal
985,27000000,0,0,17,,normal,1,1,attack,normal
1095,27000000,0,0,17,,normal,1,1,attack,normal
55003,0,0,0,16,522.0,normal,1,1,attack,failed
522,19000000,369000,0,16,,normal,1,1,attack,normal
3,19000000,0,0,3,,normal,1,1,attack,normal
276,19000000,0,0,12,,normal,1,1,attack,normal
539,19000000,0,0,11,,normal,1,1,attack,normal
560,19000000,0,0,10,,normal,1,1,attack,normal
887,19000000,0,0,7,,normal,1,1,attack,normal
933,19000000,0,0,9,,normal,1,1,attack,normal
939,19000000,0,0,15,,normal,1,1,attack,normal
995,19000000,0,0,5,,normal,1,1,attack,normal
55004,0,0,0,16,316.0,normal,1,1,attack,b_attack
316,420000,17700000,0,8,,normal,1,1,attack,normal
55005,0,0,0,16,137.0,normal,1,1,attack,b_attack
137,260000,17700000,0,5,,normal,1,1,attack,normal
55006,0,0,0,16,608.0,normal,1,1,attack,b_attack
608,3600000,7190000,0,14,,normal,1,1,attack,normal
55007,0,0,0,16,226.0,normal,1,1,attack,b_attack
226,5000000,4320000,0,6,,normal,1,1,attack,normal
55008,0,0,0,16,429.0,normal,1,1,attack,b_attack
429,3600000,4320000,0,11,,normal,1,1,attack,normal
55009,0,0,0,16,868.0,normal,1,1,attack,b_attack
868,6100000,594000,0,10,,normal,1,1,attack,normal
55010,0,0,0,12,1991.0,normal,2,2,attack,b_attack
1991,43000000,594000,0,11,,normal,2,2,attack,normal
55011,0,0,0,12,1530.0,normal,2,2,attack,failed
1530,43000000,14200,0,12,,normal,2,2,attack,normal
1108,43000000,0,0,8,,normal,2,2,attack,normal
1193,43000000,0,0,5,,normal,2,2,attack,normal
1281,43000000,0,0,5,,normal,2,2,attack,normal
1480,43000000,0,0,6,,normal,2,2,attack,normal
1523,43000000,0,0,5,,normal,2,2,attack,normal
1853,43000000,0,0,5,,normal,2,2,attack,normal
55012,0,0,0,12,1967.0,normal,2,2,attack,b_attack
1967,30000000,779000,0,9,,normal,2,2,attack,normal
