block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1059980000,52248800,3743219360.0,attack,16
2,1034310000,38599000,8149892345.0,attack,12
3,999692000,44482920,13296798860.0,normal,49
4,1252440000,40025400,19026847910.0,normal,36
5,1294193000,24213810,25061262995.0,normal,43
6,1105100000,33945730,31404023550.0,attack,13
7,1092560000,9098640,38200120125.0,normal,29
8,1117000000,32642900,45541770250.0,attack,1
9,1163300000,19188120,53145065945.0,attack,11
10,875660000,65529900,60761821865.0,normal,26
11,1175970000,50020730,69047998350.0,normal,45
12,1141600000,52695500,77519359140.0,normal,50
13,1016970000,39619400,86383875835.0,attack,14
14,1170487000,47844700,95737123870.0,normal,37
15,962238000,45094500,105389727935.0,attack,1
16,897460000,32595880,115465413865.0,attack,19
17,947600000,38024330,126065715135.0,attack,2
18,1147930000,97166000,136959819340.0,normal,21
19,1153130000,35894740,148107611870.0,normal,44
20,1057153000,54567700,159597313625.0,normal,37
21,1287820000,33832480,171600997080.0,normal,27
22,1079500000,33017440,183733762030.0,attack,15
23,1190499000,104713200,196388840845.0,normal,43
24,1222000000,1307030,209469170305.0,attack,14
25,1024500000,20758600,222761266635.0,attack,14
26,1191000000,8737500,236629612340.0,attack,1
27,1119100000,18046990,250660888985.0,attack,15
28,1383100000,18419800,265294159540.0,normal,22
29,1259000000,19067630,279995451775.0,attack,12
30,1085650000,36586200,295007353965.0,attack,5
31,903012000,107394600,310409438090.0,attack,4
32,862884000,63278300,326245534710.0,attack,6
33,1167260000,117428600,342631444860.0,normal,44
34,1135000000,36870500,359185015025.0,attack,19
35,1168000000,5458500,376188933470.0,attack,6
36,1135000000,473480,393560145070.0,attack,16
37,1182630000,99841430,411345072355.0,normal,37
38,970002000,101037780,429272372180.0,normal,33
39,1124420000,61118640,447813921685.0,normal,40
40,948550000,28239700,466589598320.0,normal,48
41,1380320000,30605600,486106048040.0,normal,33
42,1262889000,16158800,505674278225.0,normal,44
43,956743000,64695390,525502412635.0,normal,34
44,1084200000,58171230,545958141915.0,normal,36
45,1137100000,35671000,566761352000.0,attack,17
46,1345000000,828800,588045401995.0,attack,16
47,1208690000,102489400,609458208545.0,normal,46
48,1140781000,60434100,631177242015.0,normal,49
49,1174660000,36462830,653422129880.0,attack,5
50,1047007000,78160390,675961086090.0,attack,8
