block_id,total_gas,total_mev_captured,validator_type,validator_id
1,920720210,2700000,attack,4733
2,1032000780,2592000,attack,4728
3,989001288,2484000,normal,4744
4,1032001932,2592000,attack,4725
5,989002392,2484000,normal,4750
6,1032003084,2592000,attack,4728
7,989003496,2484000,normal,4745
8,1032004236,2592000,attack,4710
9,989004600,2484000,normal,4741
10,1032005388,2592000,attack,4710
11,1032005964,2592000,attack,4725
12,1032006540,2592000,attack,4733
13,1032007116,2592000,attack,4722
14,1032007692,2592000,attack,4713
15,1032008268,2592000,attack,4711
16,1032008844,2592000,attack,4719
17,1032009420,2592000,attack,4721
18,1032009996,2592000,attack,4727
19,1032010548,2592000,normal,4740
20,989010672,2484000,normal,4750
21,989011224,2484000,normal,4746
22,989011776,2484000,normal,4739
23,989012328,2484000,normal,4741
24,1032013428,2592000,normal,4739
25,1075014600,2700000,attack,4728
26,1075015200,2700000,attack,4709
27,1032015180,2592000,attack,4726
28,1032015756,2592000,attack,4722
29,1032016332,2592000,attack,4718
30,1032016908,2592000,attack,4725
31,1032017484,2592000,attack,4705
32,1032018060,2592000,attack,4734
33,1032018636,2592000,attack,4712
34,1032019212,2592000,attack,4721
35,1032019788,2592000,attack,4704
36,1075021200,2700000,attack,4731
37,1075021800,2700000,attack,4725
38,1032021516,2592000,attack,4721
39,989021160,2484000,normal,4746
40,1032022668,2592000,attack,4732
41,1075024200,2700000,attack,4708
42,1032023820,2592000,attack,4724
43,1032024396,2592000,attack,4722
44,1032024972,2592000,attack,4715
45,1075026600,2700000,attack,4704
46,989025024,2484000,normal,4744
47,1032026700,2592000,attack,4704
48,1032027252,2592000,normal,4743
49,1075029000,2700000,attack,4714
50,1075029600,2700000,attack,4721
