block_id,total_gas,total_mev_captured,validator_type,validator_id
1,32150000,1946100,attack,5101
2,20325000,1676000,normal,5126
3,104847000,66100,normal,5150
4,108917000,329530,normal,5133
5,21324000,173600,normal,5129
6,61840000,591000,normal,5142
7,86096000,16400,normal,5133
8,75656000,5180,normal,5120
9,47590000,195000,normal,5144
10,69040000,650800,normal,5134
11,33522000,94600,normal,5136
12,29775000,291700,normal,5106
13,79137000,72300,normal,5121
14,63030000,252300,normal,5127
15,28963000,142130,normal,5108
16,18547000,15300,normal,5127
17,90095000,108600,normal,5132
18,74405000,59300,normal,5116
19,58350000,462200,normal,5102
20,43892000,850300,normal,5115
21,36097000,99800,normal,5112
22,70374000,7613900,normal,5120
23,22190000,607600,normal,5148
24,25773000,146000,normal,5126
25,29968000,6349100,normal,5113
26,78068000,503900,normal,5132
27,49866000,594000,normal,5106
28,28698000,93800,normal,5144
29,155656000,517840,normal,5147
30,72440000,271990,normal,5103
31,62738000,47100,normal,5141
32,30025000,56200,normal,5144
33,11725000,972900,normal,5103
34,69119000,48120,normal,5115
35,92605000,444000,normal,5131
36,103787000,281000,normal,5105
37,65307000,17882600,normal,5105
38,26184000,125230,normal,5103
39,30721000,0,normal,5132
40,24045000,0,normal,5105
41,16456000,768500,normal,5126
42,43434000,30800,normal,5141
43,35765000,880800,normal,5103
44,116438000,68100,normal,5112
45,35420000,0,normal,5139
46,53834000,1071490,normal,5107
47,25541000,534700,normal,5102
48,23162000,385400,normal,5123
49,28263000,0,normal,5118
50,34330000,4460800,normal,5142
