block_id,total_gas,total_mev_captured,validator_type,validator_id
1,45990000,58900,attack,3658
2,44460000,1100000,normal,3697
3,39417000,7840,normal,3687
4,9031000,4605000,attack,3679
5,40876000,0,normal,3695
6,14820000,283000,normal,3687
7,20943000,540200,normal,3694
8,77544000,43600,normal,3693
9,10647000,30200,attack,3661
10,88810000,189400,normal,3681
11,13299000,84300,normal,3695
12,71723000,0,attack,3663
13,10370000,940000,normal,3694
14,4508000,769000,attack,3673
15,77787000,386800,attack,3656
16,12850000,434900,normal,3695
17,55883000,5640,attack,3656
18,39738000,0,attack,3666
19,10303000,0,normal,3685
20,39741000,444700,attack,3676
21,5023000,49000,attack,3658
22,14450000,108000,attack,3676
23,9414000,10700,attack,3667
24,66400000,263000,normal,3693
25,47348000,157600,attack,3651
26,15344000,12300,attack,3656
27,39820000,46500,normal,3689
28,39450000,302000,normal,3694
29,16844000,842800,attack,3666
30,10381000,281100,attack,3675
31,67574000,208900,attack,3671
32,15442000,2229000,attack,3653
33,72555000,0,attack,3660
34,6750000,0,attack,3662
35,3309000,31090,attack,3660
36,7110000,4535000,attack,3657
37,11590000,99300,normal,3692
38,43400000,52000,normal,3683
39,35778000,0,attack,3665
40,28690000,47700,normal,3695
41,7690000,5180,normal,3682
42,42310000,1613700,attack,3661
43,74960000,779000,attack,3652
44,19910000,12800,attack,3663
45,16374000,121000,attack,3659
46,11530000,0,attack,3677
47,10265000,55100,attack,3665
48,65937000,5180,attack,3665
49,80700000,14200,attack,3667
50,94160000,12800,attack,3673
