block_id,total_gas,total_mev_captured,validator_type,validator_id
1,70888000,436500,attack,6010
2,51796000,514800,attack,6014
3,62904000,1157700,normal,6040
4,20319000,4320000,normal,6040
5,46512000,1055700,attack,6005
6,18415000,54700,attack,6013
7,50070000,11776630,normal,6037
8,27208000,148200,attack,6020
9,96741000,660800,attack,6018
10,74473000,0,attack,6025
11,67925000,265200,normal,6049
12,28313000,73200,normal,6033
13,42929000,132200,attack,6023
14,76551000,355000,attack,6007
15,88733000,281100,attack,6029
16,23783000,21800,normal,6039
17,30942000,1556600,attack,6011
18,103178000,430800,attack,6025
19,33827000,296000,normal,6034
20,26295000,2090400,attack,6024
21,90655000,261800,normal,6047
22,100024000,477390,attack,6013
23,62728000,2357140,attack,6003
24,77113000,1363300,normal,6035
25,51543000,552100,attack,6029
26,80727000,262300,normal,6049
27,136111000,0,attack,6010
28,72385000,73600,attack,6024
29,92786000,63830,normal,6039
30,66734000,60400,attack,6015
31,87169000,523300,attack,6030
32,44596000,462000,attack,6022
33,18243000,498330,attack,6009
34,73638000,0,attack,6009
35,89002000,0,normal,6040
36,29292000,2533000,attack,6025
37,25552000,92940,normal,6047
38,67520000,1627300,attack,6014
39,57907000,512000,attack,6011
40,152633000,35925140,attack,6016
41,56243000,0,attack,6028
42,18367000,274000,normal,6031
43,44169000,896500,attack,6025
44,61372000,304800,attack,6011
45,42314000,139800,attack,6016
46,60180000,14380000,attack,6001
47,68846000,98200,attack,6021
48,51792000,63500,normal,6036
49,24974000,1128000,attack,6015
50,35600000,35666800,attack,6011
