block_id,total_gas,total_mev_captured,validator_type,validator_id
1,617487000,20766930,normal,741
2,572010000,40201730,attack,705
3,899740000,42442300,normal,731
4,489150000,9818300,attack,725
5,645699000,36400720,attack,702
6,878670000,48445300,attack,715
7,843500000,25809940,attack,706
8,640710000,25558800,normal,738
9,767570000,36827340,normal,729
10,661620000,52693500,attack,716
11,812700000,44262780,normal,746
12,724387000,75479500,attack,721
13,713410000,76537900,attack,715
14,836430000,42893400,attack,702
15,734140000,55907700,normal,746
16,725060000,54050700,normal,737
17,669860000,18220860,normal,746
18,751500000,13237540,normal,730
19,770200000,69560400,attack,709
20,578055000,49721700,attack,720
21,505510000,17359300,attack,714
22,543760000,60393000,attack,703
23,615470000,61292850,normal,734
24,453770000,72992330,attack,705
25,552160000,54560870,attack,715
26,810300000,972630,normal,739
27,720020000,14058500,attack,722
28,730552000,38332600,normal,737
29,689258000,64733240,attack,720
30,628300000,23001640,attack,720
31,862010000,14968800,normal,744
32,526670000,65277900,attack,718
33,556060000,42115800,attack,720
34,757500000,23220490,normal,750
35,746700000,6253380,normal,748
36,858100000,1488670,attack,714
37,825460000,7854600,normal,733
38,653700000,22732020,normal,735
39,795370000,27396000,normal,733
40,1147600000,18621470,attack,717
41,960000000,22535900,normal,731
42,620210000,54772600,attack,719
43,711500000,19803500,attack,720
44,838130000,28076570,normal,743
45,766370000,38121580,attack,715
46,617443000,40102800,attack,724
47,765940000,24273400,normal,735
48,576470000,50336160,normal,727
49,727406000,75740230,attack,706
50,632000000,23513800,normal,727
