block_id,total_gas,total_mev_captured,validator_type,validator_id
1,31210000,17881000,attack,2659
2,19100000,175200,normal,2696
3,88877000,82000,attack,2659
4,3637000,146000,normal,2681
5,43450000,15300,normal,2693
6,13760000,0,normal,2661
7,97008000,29200,normal,2699
8,43420000,0,normal,2683
9,92025000,216800,normal,2683
10,10760000,39400,normal,2664
11,7770000,0,attack,2654
12,21682000,0,normal,2688
13,17565000,5630,normal,2685
14,25897000,24700,normal,2693
15,43920000,105630,normal,2671
16,60490000,0,normal,2685
17,64690000,0,normal,2693
18,35540000,159600,normal,2661
19,15997000,71500,normal,2700
20,24010000,0,normal,2697
21,14150000,0,normal,2662
22,138330000,1429500,normal,2681
23,10553000,510000,normal,2661
24,17950000,0,normal,2680
25,36960000,943000,normal,2678
26,1836000,779000,normal,2693
27,6560000,510000,normal,2666
28,41520000,0,normal,2665
29,879000,47700,normal,2690
30,15869000,18600,normal,2669
31,32193000,13900,attack,2653
32,11678000,3130,normal,2677
33,40450000,33000,normal,2674
34,5734000,13800,normal,2683
35,20230000,60700,normal,2695
36,46990000,15100,normal,2675
37,9400000,16400,normal,2692
38,12680000,0,normal,2697
39,38105000,480000,normal,2688
40,8100000,33300,normal,2690
41,11623000,223000,normal,2664
42,32395000,0,normal,2679
43,34044000,0,normal,2661
44,38710000,180400,normal,2692
45,10308000,89980,normal,2697
46,11015000,164000,normal,2671
47,8020000,75000,normal,2694
48,31969000,115600,attack,2651
49,6069000,0,normal,2674
50,13648000,0,normal,2697
