block_id,total_gas,total_mev_captured,validator_type,validator_id
1,11062000,7396900,normal,3591
2,41818000,0,normal,3572
3,3920000,350000,normal,3585
4,12833000,241700,normal,3587
5,15400000,0,attack,3555
6,7563000,0,normal,3588
7,62697000,6390,normal,3567
8,34482000,181100,normal,3589
9,52057000,73100,attack,3555
10,3786000,0,normal,3591
11,52200000,0,normal,3570
12,79906000,0,attack,3551
13,39797000,709200,normal,3576
14,14609000,627500,normal,3580
15,24255000,44100,normal,3588
16,9120000,0,normal,3589
17,16900000,0,attack,3551
18,9634000,0,normal,3586
19,47520000,401900,normal,3591
20,6251000,959000,normal,3592
21,17617000,108000,normal,3580
22,64697000,71400,normal,3572
23,22387000,1764000,normal,3590
24,12811000,610500,normal,3587
25,51338000,0,normal,3564
26,27868000,77440,attack,3555
27,6760000,0,normal,3578
28,47840000,14200,normal,3567
29,74850000,100000,attack,3553
30,20693000,148900,normal,3574
31,5325000,0,normal,3570
32,22000000,31700,normal,3600
33,25325000,810700,normal,3570
34,7106000,0,normal,3577
35,27750000,0,normal,3596
36,13439000,0,normal,3571
37,50672000,56400,normal,3573
38,27766000,0,normal,3584
39,14689000,0,normal,3568
40,38898000,0,attack,3551
41,14600000,79300,normal,3568
42,45699000,49100,normal,3584
43,120000000,779000,normal,3581
44,11322000,166640,normal,3576
45,12630000,13700,attack,3556
46,41000000,23540,normal,3567
47,13858000,0,normal,3599
48,57750000,15700,normal,3564
49,13060000,0,attack,3553
50,11047000,0,normal,3565
