block_id,total_gas,total_mev_captured,validator_type,validator_id
1,77525000,1190000,attack,3970
2,100080000,1040320,attack,3965
3,44082000,322000,normal,3995
4,114693000,322260,attack,3955
5,34202000,508300,attack,3964
6,106839000,80630,normal,3990
7,25463000,6390,normal,3991
8,43315000,103380,normal,3981
9,41661000,877700,attack,3967
10,25271000,834000,attack,3970
11,49896000,124530,attack,3962
12,43536000,2200000,attack,3979
13,90717000,113900,attack,3964
14,28180000,63700,attack,3977
15,18048000,37400,normal,3999
16,18353000,39400,attack,3966
17,81787000,182600,attack,3960
18,34003000,4442100,normal,3993
19,101314000,17713020,normal,3995
20,86540000,817340,attack,3978
21,20286000,60700,normal,3986
22,42756000,429900,attack,3955
23,106230000,89840,attack,3979
24,80831000,579500,attack,3968
25,85290000,355630,normal,3981
26,48156000,281130,attack,3977
27,46453000,11280,attack,3978
28,23696000,204600,normal,3985
29,41877000,73730,normal,3992
30,16514000,385940,normal,3991
31,72279000,98200,attack,3962
32,77090000,0,normal,3995
33,42196000,95500,normal,3985
34,84026000,141500,attack,3964
35,87341000,292300,attack,3961
36,51852000,233740,normal,3986
37,114069000,96800,normal,3984
38,46134000,35494430,attack,3975
39,23027000,5630,normal,3988
40,86848000,903780,attack,3958
41,58582000,32900,normal,3982
42,74390000,566000,attack,3970
43,75073000,43600,normal,3982
44,58489000,88180,normal,3984
45,101612000,585440,attack,3953
46,55437000,118720,normal,3985
47,48538000,220400,normal,3996
48,183239000,197800,normal,4000
49,31113000,393000,normal,3993
50,91458000,273700,normal,3984
