block_id,total_gas,total_mev_captured,validator_type,validator_id
1,893167190,1507800,attack,6565
2,1032000756,1723200,attack,6576
3,1032001332,1723200,attack,6574
4,989001817,1651400,normal,6591
5,1032002484,1723200,attack,6552
6,1032003060,1723200,attack,6551
7,1032003636,1723200,attack,6554
8,1032004212,1723200,attack,6578
9,1032004788,1723200,attack,6568
10,1032005364,1723200,attack,6566
11,1032005940,1723200,attack,6588
12,1032006516,1723200,attack,6576
13,1032007092,1723200,attack,6574
14,1032007668,1723200,attack,6551
15,1032008220,1723200,normal,6591
16,1032008820,1723200,attack,6585
17,1032009396,1723200,attack,6579
18,1032009972,1723200,attack,6574
19,1032010548,1723200,attack,6567
20,1032011124,1723200,attack,6562
21,1075012175,1795000,attack,6562
22,1032012276,1723200,attack,6574
23,1032012852,1723200,attack,6559
24,1032013428,1723200,attack,6562
25,1032014004,1723200,attack,6553
26,989013961,1651400,normal,6599
27,1032015156,1723200,attack,6590
28,1032015732,1723200,attack,6561
29,1075016975,1795000,attack,6578
30,1032016884,1723200,attack,6587
31,1032017460,1723200,attack,6584
32,1032018036,1723200,attack,6557
33,1032018612,1723200,attack,6584
34,989018377,1651400,normal,6594
35,1032019764,1723200,attack,6586
36,989019481,1651400,normal,6591
37,1032020916,1723200,attack,6560
38,1032021492,1723200,attack,6574
39,1032022068,1723200,attack,6563
40,1032022644,1723200,attack,6552
41,1032023220,1723200,attack,6572
42,1032023796,1723200,attack,6573
43,1032024372,1723200,attack,6575
44,1032024948,1723200,attack,6583
45,989024449,1651400,normal,6597
46,989025001,1651400,normal,6598
47,1032026676,1723200,attack,6553
48,1075028375,1795000,attack,6571
49,1032027828,1723200,attack,6582
50,1032028404,1723200,attack,6584
