block_id,total_gas,total_mev_captured,validator_type,validator_id
1,11149000,166290,normal,1540
2,67985000,0,normal,1535
3,10183000,0,normal,1549
4,45802000,0,normal,1521
5,14068000,461400,normal,1539
6,34340000,162700,normal,1525
7,37918000,381000,normal,1534
8,44186000,629800,normal,1531
9,28985000,0,normal,1540
10,29995000,0,attack,1508
11,18923000,175000,attack,1508
12,27349000,176800,normal,1543
13,12351000,0,normal,1526
14,23670000,0,attack,1509
15,10310000,266400,normal,1530
16,18530000,64600,attack,1505
17,72326000,0,normal,1548
18,6490000,52600,normal,1526
19,6704000,0,normal,1514
20,16480000,34700,normal,1540
21,13158000,4320000,normal,1516
22,5175000,959000,normal,1514
23,12740000,212000,normal,1523
24,8650000,708340,normal,1535
25,20074000,81600,normal,1533
26,24460000,296000,attack,1502
27,11527000,19700,attack,1502
28,26210000,61900,normal,1532
29,31964000,296000,normal,1517
30,47313000,39400,normal,1518
31,33261000,210800,normal,1537
32,62890000,49300,normal,1522
33,12020000,1064700,normal,1537
34,19160000,0,normal,1535
35,11522000,331000,normal,1546
36,36832000,139000,normal,1527
37,30229000,0,normal,1550
38,20420000,108000,attack,1506
39,7860000,21800,normal,1528
40,9249000,0,normal,1540
41,13110000,28100,normal,1521
42,48980000,0,normal,1518
43,85009000,0,normal,1526
44,40120000,36800,attack,1506
45,44465000,35100,attack,1507
46,6853000,40340,normal,1543
47,64649000,445100,attack,1509
48,12367000,410000,normal,1519
49,13834000,490000,normal,1513
50,28086000,8520,normal,1520
