block_id,total_gas,total_mev_captured,validator_type,validator_id
1,192270000,2789200,attack,158
2,199810000,2155400,normal,180
3,186720000,19897910,attack,158
4,267180000,25844280,normal,198
5,155460000,10896200,attack,153
6,234940000,2429140,normal,182
7,224850000,8151630,attack,171
8,294710000,7733250,normal,187
9,278450000,38281700,normal,192
10,207180000,1486140,attack,157
11,190434000,10172600,normal,176
12,234300000,19953840,attack,167
13,171430000,19616640,attack,163
14,221410000,31625100,normal,191
15,307140000,7488400,attack,153
16,193810000,19795800,normal,185
17,182730000,20247280,normal,180
18,213430000,4841430,normal,191
19,281450000,415600,attack,174
20,253030000,1921630,normal,197
21,264930000,6540200,attack,167
22,285300000,321080,attack,171
23,189300000,7571390,attack,173
24,178620000,4084700,normal,185
25,242960000,1147920,normal,183
26,195500000,5588900,attack,169
27,186784000,2910490,normal,188
28,275470000,6690170,attack,173
29,186400000,386080,attack,166
30,184160000,1484400,normal,198
31,181700000,8882030,normal,191
32,107690000,1334800,attack,163
33,285980000,1486880,normal,185
34,218560000,8334520,attack,165
35,217000000,14125220,attack,156
36,287910000,555340,attack,155
37,257052000,2193060,normal,191
38,229125000,4556900,normal,179
39,207330000,3253400,normal,185
40,236710000,20730520,normal,194
41,347310000,11508100,attack,152
42,175920000,9429380,attack,174
43,167050000,13154000,normal,193
44,229760000,672100,normal,182
45,249780000,43232640,normal,193
46,214010000,6871700,normal,181
47,192300000,14313120,attack,168
48,195430000,2311150,normal,184
49,229700000,1154290,normal,183
50,225118000,7367900,normal,189
