block_id,total_gas,total_mev_captured,validator_type,validator_id
1,284080000,19915230,normal,26
2,240363000,1613670,normal,21
3,209590000,27539300,normal,40
4,142448000,17019800,attack,4
5,188200000,17478700,attack,3
6,265220000,27968330,normal,31
7,207800000,1610300,normal,16
8,189830000,2374100,normal,49
9,193700000,2667380,normal,37
10,300510000,1504250,normal,48
11,301390000,5059400,normal,46
12,147810000,1602100,normal,30
13,192190000,2275900,normal,15
14,120640000,925000,normal,50
15,216990000,15949600,normal,25
16,210850000,23289890,normal,24
17,237910000,7003200,normal,43
18,135750000,20061810,normal,39
19,192580000,12416900,normal,43
20,382210000,20050960,normal,33
21,256880000,18632130,attack,2
22,213080000,7789120,normal,25
23,235170000,6911400,normal,20
24,139030000,1964830,normal,25
25,219503000,28554390,normal,47
26,206670000,1162140,normal,35
27,167920000,2725200,attack,8
28,228070000,926900,attack,5
29,146440000,14933400,normal,50
30,233910000,982710,normal,16
31,309130000,30681000,normal,38
32,106899000,23893780,normal,36
33,135920000,7178430,normal,24
34,163630000,998640,normal,36
35,266300000,2008000,normal,46
36,167220000,6096220,normal,43
37,168440000,1630160,normal,22
38,178590000,1237880,normal,39
39,256680000,2630000,normal,46
40,177670000,1530200,normal,11
41,451400000,2902620,normal,44
42,277150000,675900,normal,41
43,213160000,6445890,attack,5
44,141370000,11359970,normal,45
45,164050000,1265830,normal,18
46,229310000,2508120,normal,50
47,116990000,5297540,normal,24
48,168160000,1442820,attack,1
49,239550000,25849900,normal,30
50,184630000,23027300,normal,18
