block_id,total_gas,total_mev_captured,validator_type,validator_id
1,895590000,77157800,normal,29
2,1078710000,44158000,normal,36
3,1297598000,39623800,normal,43
4,816270000,40735480,attack,14
5,982710000,60074140,attack,1
6,1037550000,37650140,normal,35
7,1291000000,5181800,attack,9
8,1081700000,97899530,normal,32
9,869890000,73419970,normal,34
10,1377897000,115874880,normal,50
11,1260253000,69764700,normal,38
12,973698000,75975480,normal,36
13,1219900000,11730800,attack,13
14,1117260000,41760900,normal,49
15,1144660000,25700930,normal,20
16,1180047000,92822000,normal,22
17,982279000,29362730,normal,19
18,1263893000,111620200,normal,16
19,1014250000,9816280,normal,41
20,1026069000,46968300,attack,12
21,1180100000,34351470,normal,46
22,1375440000,87691100,normal,43
23,1374590000,69544900,normal,33
24,1064070000,69608260,normal,37
25,1282700000,26302700,normal,43
26,1280790000,100759340,normal,36
27,1423860000,68723630,normal,24
28,1179874000,50332520,normal,20
29,1166800000,69423170,normal,37
30,1214000000,1674800,attack,9
31,1148674000,154779540,normal,50
32,907087000,85892130,normal,16
33,1026904000,45468500,normal,33
34,1146232000,73813600,normal,18
35,1318990000,36493000,attack,3
36,1352620000,80656600,normal,21
37,1287720000,72009820,normal,21
38,1294000000,731800,attack,5
39,866740000,122549260,normal,19
40,1005410000,101366000,attack,3
41,1492300000,37188600,normal,30
42,1191380000,100730900,normal,41
43,1064527000,123920920,normal,38
44,1167630000,52280590,normal,44
45,1138070000,36942200,attack,1
46,1164550000,16239040,normal,50
47,1061510000,91074580,normal,18
48,1059170000,56310600,normal,22
49,1058709000,77159400,normal,16
50,891280000,52220700,normal,16
