block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1384229225,5474000,924002320.0473609,attack,4313
2,2107001311,7889000,1773684997.719984,attack,4324
3,2107002487,7889000,2071730424.0,attack,4309
4,2107003663,7889000,2071731576.0,attack,4329
5,2107004839,7889000,2071732728.0,attack,4301
6,2107006015,7889000,2071733880.0,attack,4327
7,2107007191,7889000,2071735032.0,attack,4318
8,2107008367,7889000,2071736184.0,attack,4322
9,2107009543,7889000,2071737336.0,attack,4326
10,2107010719,7889000,2071738488.0,attack,4308
11,2107011895,7889000,2071739640.0,attack,4324
12,2107013071,7889000,2071740792.0,attack,4309
13,2107014247,7889000,2071741944.0,attack,4310
14,2107015423,7889000,2071743096.0,attack,4306
15,2107016599,7889000,2071744248.0,attack,4330
16,2064017400,7728000,2071745400.0,normal,4331
17,2107018951,7889000,2071746552.0,attack,4314
18,2107020127,7889000,2071747704.0,attack,4305
19,2064020856,7728000,2071748856.0,normal,4347
20,2064022008,7728000,2071750008.0,normal,4338
21,2064023160,7728000,2071751160.0,normal,4350
22,2064024312,7728000,2071752312.0,normal,4335
23,2107026007,7889000,2071753464.0,attack,4330
24,2107027183,7889000,2071754616.0,attack,4306
25,2107028359,7889000,2071755768.0,attack,4307
26,2107029535,7889000,2071756920.0,attack,4321
27,2064030072,7728000,2071758072.0,normal,4336
28,2064031224,7728000,2071759224.0,normal,4342
29,2107033063,7889000,2071760376.0,attack,4310
30,2107034239,7889000,2071761528.0,attack,4323
31,2107035415,7889000,2071762680.0,attack,4314
32,2064035832,7728000,2071763832.0,normal,4332
33,2064036984,7728000,2071764984.0,normal,4332
34,2107038943,7889000,2071766136.0,attack,4305
35,2064039288,7728000,2071767288.0,normal,4346
36,2107041295,7889000,2071768440.0,attack,4313
37,2064041592,7728000,2071769592.0,normal,4338
38,2064042744,7728000,2071770744.0,normal,4345
39,2064043896,7728000,2071771896.0,normal,4342
40,2064045048,7728000,2071773048.0,normal,4336
41,2107047175,7889000,2071774200.0,attack,4304
42,2107048351,7889000,2071775352.0,attack,4312
43,2064048504,7728000,2071776504.0,normal,4349
44,2064049656,7728000,2071777656.0,normal,4338
45,2064050808,7728000,2071778808.0,normal,4337
46,2107053055,7889000,2071779960.0,attack,4301
47,2107054231,7889000,2071781112.0,attack,4321
48,2107055407,7889000,2071782264.0,attack,4304
49,2064055416,7728000,2071783416.0,normal,4349
50,2064056568,7728000,2071784568.0,normal,4344
