transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
73279,43000015,13900,43000015,218,73276.0,unknown,1,1,attack,b_attack
80410,0,0,0,501,73279.0,unknown,1,1,attack,failed
73280,0,0,0,218,73276.0,unknown,1,1,attack,failed
73276,43000014,13900,43000014,220,73273.0,unknown,1,1,attack,b_attack
73277,0,0,0,220,73273.0,unknown,1,1,attack,failed
73273,43000013,13900,43000013,213,73270.0,unknown,1,1,attack,b_attack
73274,0,0,0,213,73270.0,unknown,1,1,attack,failed
73270,43000012,13900,43000012,220,73267.0,unknown,1,1,attack,b_attack
73271,0,0,0,220,73267.0,unknown,1,1,attack,failed
73267,43000011,13900,43000011,217,73264.0,unknown,1,1,attack,b_attack
73268,0,0,0,217,73264.0,unknown,1,1,attack,failed
73264,43000010,13900,43000010,218,73261.0,unknown,1,1,attack,b_attack
73265,0,0,0,218,73261.0,unknown,1,1,attack,failed
73261,43000009,13900,43000009,216,73258.0,unknown,1,1,attack,b_attack
73262,0,0,0,216,73258.0,unknown,1,1,attack,failed
73258,43000008,13900,43000008,211,73255.0,unknown,1,1,attack,b_attack
73259,0,0,0,211,73255.0,unknown,1,1,attack,failed
73255,43000007,13900,43000007,215,73252.0,unknown,1,1,attack,b_attack
73256,0,0,0,215,73252.0,unknown,1,1,attack,failed
73252,43000006,13900,43000006,215,73249.0,unknown,1,1,attack,b_attack
73253,0,0,0,215,73249.0,unknown,1,1,attack,failed
73249,43000005,13900,43000005,214,73246.0,unknown,1,1,attack,b_attack
73250,0,0,0,214,73246.0,unknown,1,1,attack,failed
73246,43000004,13900,43000004,215,73243.0,unknown,1,1,attack,b_attack
73247,0,0,0,215,73243.0,unknown,1,1,attack,failed
73243,43000003,13900,43000003,212,73240.0,unknown,1,1,attack,b_attack
73244,0,0,0,212,73240.0,unknown,1,1,attack,failed
73240,43000002,13900,43000002,214,73237.0,unknown,1,1,attack,b_attack
73241,0,0,0,214,73237.0,unknown,1,1,attack,failed
73237,43000001,13900,43000001,216,73234.0,unknown,1,1,attack,b_attack
73238,0,0,0,216,73234.0,unknown,1,1,attack,failed
73234,43000000,13900,43000000,218,73231.0,unknown,1,1,attack,b_attack
73235,0,0,0,218,73231.0,unknown,1,1,attack,failed
73231,30000000,13900,30000000,219,73228.0,unknown,1,1,attack,b_attack
73232,0,0,0,219,73228.0,unknown,1,1,attack,failed
73266,27000000,0,0,207,,unknown,1,1,attack,normal
73228,6300000,13900,6300000,213,73226.0,unknown,1,1,attack,b_attack
73219,5000000,0,0,206,,unknown,1,1,attack,normal
73260,5000000,0,0,210,,unknown,1,1,attack,normal
73229,0,0,0,213,73226.0,unknown,1,1,attack,failed
