block_id,total_gas,total_mev_captured,validator_type,validator_id
1,898890190,340800,normal,5284
2,989000736,326600,normal,5268
3,989001288,326600,normal,5286
4,989001840,326600,normal,5279
5,1032002508,340800,attack,5251
6,989002944,326600,normal,5257
7,989003496,326600,normal,5266
8,989004048,326600,normal,5278
9,989004600,326600,normal,5265
10,989005152,326600,normal,5290
11,989005704,326600,normal,5288
12,989006256,326600,normal,5284
13,989006808,326600,normal,5255
14,989007360,326600,normal,5260
15,989007912,326600,normal,5290
16,989008464,326600,normal,5263
17,989009016,326600,normal,5259
18,989009568,326600,normal,5282
19,989010120,326600,normal,5263
20,989010672,326600,normal,5294
21,989011224,326600,normal,5281
22,989011776,326600,normal,5286
23,989012328,326600,normal,5260
24,989012880,326600,normal,5276
25,989013432,326600,normal,5292
26,989013984,326600,normal,5274
27,989014536,326600,normal,5266
28,989015088,326600,normal,5272
29,989015640,326600,normal,5260
30,989016192,326600,normal,5287
31,989016744,326600,normal,5272
32,989017296,326600,normal,5286
33,989017848,326600,normal,5295
34,989018400,326600,normal,5287
35,989018952,326600,normal,5260
36,989019504,326600,normal,5275
37,989020056,326600,normal,5287
38,989020608,326600,normal,5258
39,989021160,326600,normal,5263
40,989021712,326600,normal,5267
41,989022264,326600,normal,5258
42,989022816,326600,normal,5300
43,989023368,326600,normal,5261
44,989023920,326600,normal,5275
45,989024472,326600,normal,5268
46,989025024,326600,normal,5287
47,989025576,326600,normal,5287
48,989026128,326600,normal,5276
49,989026680,326600,normal,5277
50,989027232,326600,normal,5297
