block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,55447000,63400,37637383.867514774,attack,6567
2,128671000,352580,105061539.63446347,attack,6559
3,28634000,498080,23026440.0,attack,6555
4,49694000,426600,30939600.0,attack,6564
5,99538000,106200,56622400.0,attack,6562
6,57337000,757500,56382200.0,attack,6553
7,66216000,1558000,62495000.0,attack,6563
8,94596000,425590,64965390.0,attack,6578
9,50864000,682900,50312200.0,attack,6568
10,77076000,1598100,35459100.0,attack,6576
11,32389000,278000,31128000.0,attack,6570
12,41245000,399000,40005000.0,attack,6579
13,30795000,128600,30637100.0,attack,6563
14,18885000,924700,17913700.0,attack,6555
15,129054000,67500,102105100.0,attack,6580
16,114467000,157100,112491000.0,attack,6578
17,63983000,97700,64080700.0,normal,6594
18,77665000,1390140,76518340.0,attack,6562
19,41616000,769000,42385000.0,normal,6589
20,74938000,425000,70146600.0,attack,6561
21,17822000,112100,17425000.0,attack,6569
22,64252000,11260,63797630.0,attack,6579
23,52939000,93000,49385500.0,attack,6575
24,35424000,1008300,36432300.0,normal,6587
25,99150000,49400,72174700.0,attack,6578
26,33650000,7467100,41117100.0,normal,6596
27,18139000,32800,16455400.0,attack,6552
28,108679001,1243600,66626600.0,attack,6570
29,72220000,523800,72743800.0,normal,6582
30,68117000,359330,49440730.0,attack,6571
31,79975000,68100,80043100.0,normal,6598
32,84209000,1090000,84644000.0,attack,6568
33,63251000,0,63251000.0,attack,6564
34,84078000,75000,84153000.0,normal,6600
35,31352000,2038300,27231300.0,attack,6556
36,75209000,585100,75794100.0,normal,6593
37,38312000,366720,36114720.0,attack,6562
38,46210000,666000,46876000.0,normal,6586
39,36150000,68100,36218100.0,normal,6595
40,132173000,2051600,134224600.0,normal,6592
41,63010000,84400,59459300.0,attack,6559
42,79543000,264400,76282700.0,attack,6561
43,57033000,401400,55553400.0,attack,6572
44,47961000,4911530,52872530.0,normal,6600
45,97031000,1276840,55299320.0,attack,6553
46,61391000,664300,55718500.0,attack,6560
47,100638000,379900,94684600.0,attack,6562
48,57384000,227800,52595400.0,attack,6559
49,25184000,860000,26044000.0,normal,6591
50,47025000,30960,41850330.0,attack,6564
