block_id,total_gas,total_mev_captured,validator_type,validator_id
1,812690153,362400,normal,3583
2,1032000732,362400,attack,3573
3,989001242,347300,normal,3584
4,989001794,347300,normal,3586
5,1032002460,362400,attack,3564
6,989002898,347300,normal,3592
7,1032003612,362400,attack,3564
8,1032004188,362400,attack,3568
9,989004554,347300,normal,3594
10,989005106,347300,normal,3592
11,989005658,347300,normal,3592
12,1032006492,362400,attack,3563
13,989006762,347300,normal,3581
14,989007314,347300,normal,3592
15,1032008220,362400,attack,3560
16,1032008796,362400,attack,3568
17,1075009750,377500,attack,3580
18,1032009948,362400,attack,3578
19,1075010950,377500,attack,3560
20,1032011100,362400,attack,3580
21,1075012150,377500,attack,3560
22,1032012252,362400,attack,3577
23,1032012828,362400,attack,3577
24,1075013950,377500,attack,3551
25,1075014550,377500,attack,3553
26,1032014556,362400,attack,3570
27,989014490,347300,normal,3583
28,989015042,347300,normal,3592
29,1032016284,362400,attack,3564
30,1075017550,377500,attack,3578
31,1075018150,377500,attack,3580
32,1075018750,377500,attack,3578
33,1032018588,362400,attack,3579
34,1032019164,362400,attack,3558
35,989018906,347300,normal,3600
36,1032020316,362400,attack,3578
37,1032020892,362400,attack,3556
38,1032021444,362400,normal,3597
39,989021114,347300,normal,3586
40,989021666,347300,normal,3590
41,1032023196,362400,attack,3559
42,1032023772,362400,attack,3573
43,1032024348,362400,attack,3569
44,1075025950,377500,attack,3554
45,1032025500,362400,attack,3558
46,1032026076,362400,attack,3568
47,1032026628,362400,normal,3595
48,989026082,347300,normal,3587
49,989026634,347300,normal,3584
50,1075029550,377500,attack,3576
