block_id,total_gas,total_mev_captured,validator_type,validator_id
1,105536000,106900,normal,2137
2,23886000,90700,normal,2132
3,12962000,0,normal,2122
4,19112000,779000,normal,2108
5,186190000,81300,normal,2114
6,22957000,947200,normal,2106
7,10802000,0,normal,2146
8,26525000,0,normal,2124
9,26977000,18820590,normal,2127
10,31292000,21800,normal,2117
11,86289000,75700,normal,2108
12,105215000,265800,normal,2106
13,37798000,30730,normal,2134
14,80207000,177200,normal,2110
15,49396000,233130,normal,2117
16,48502000,236300,normal,2124
17,15660000,558600,normal,2134
18,122167000,308000,normal,2109
19,27072000,0,normal,2124
20,34927000,247000,normal,2114
21,31383000,16400,normal,2114
22,21841000,35100,normal,2148
23,16904000,115300,normal,2108
24,40201000,161000,normal,2116
25,32544000,67190,normal,2143
26,40158000,440800,normal,2119
27,27790000,5180,normal,2139
28,18702000,362600,normal,2144
29,70580000,49990,normal,2108
30,61650000,355640,normal,2142
31,46068000,494800,normal,2107
32,20566000,143600,normal,2113
33,54469000,18276180,normal,2106
34,22940000,4375500,normal,2128
35,76722000,80640,normal,2126
36,116823000,1400700,normal,2146
37,54143000,218780,normal,2117
38,34086000,360000,normal,2107
39,56950000,136500,normal,2134
40,62711000,80200,normal,2116
41,27143000,16380,normal,2138
42,77232000,134800,attack,2104
43,54475000,7848300,normal,2138
44,133655000,15300,normal,2148
45,53306000,17719700,normal,2142
46,97787000,1385000,normal,2130
47,53417000,467780,attack,2102
48,58357000,365800,normal,2141
49,73982000,508500,normal,2131
50,59057000,398000,normal,2133
