block_id,total_gas,total_mev_captured,validator_type,validator_id
1,15414000,1328800,attack,4261
2,82619000,840800,normal,4279
3,101965000,118400,normal,4300
4,35737000,154940,normal,4285
5,35762000,579900,attack,4270
6,78343000,1744800,attack,4252
7,31785000,0,normal,4295
8,27309000,16400,normal,4273
9,73162000,215000,normal,4292
10,70649000,18830,normal,4280
11,62859000,40280,normal,4295
12,80473000,15100,normal,4279
13,29745000,1615100,attack,4259
14,50922000,0,normal,4296
15,27825000,544900,attack,4253
16,92178000,66200,attack,4263
17,52333000,119500,normal,4279
18,24701000,252800,normal,4286
19,108075000,261900,normal,4295
20,46475000,0,normal,4285
21,42950000,296000,normal,4272
22,20802000,213130,normal,4278
23,134108000,67500,normal,4279
24,41498000,57300,attack,4253
25,77367000,430400,attack,4269
26,49542000,968190,normal,4277
27,23710000,148740,normal,4284
28,119846000,0,attack,4255
29,60697000,628440,normal,4289
30,130989000,133600,normal,4297
31,53837000,1779000,attack,4263
32,53772000,49400,attack,4262
33,54910000,58200,attack,4260
34,57110000,0,attack,4265
35,59764000,809200,normal,4282
36,84226000,31700,normal,4281
37,87440000,0,normal,4294
38,24422000,519800,normal,4278
39,36608000,114200,normal,4280
40,85188000,242360,attack,4262
41,64043000,368500,normal,4286
42,26277000,10700,normal,4295
43,53559000,1336500,normal,4285
44,53979000,411200,normal,4282
45,26285000,22400,attack,4264
46,24455000,75000,normal,4291
47,73508000,959000,normal,4293
48,99142000,77400,normal,4292
49,121859000,2969000,attack,4252
50,32612000,1039180,normal,4284
