block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1220760000,35763280,4249964540.0,normal,99
2,955200000,30338900,9290272860.0,normal,60
3,1270465000,80851290,15083390650.0,normal,65
4,1135000000,88935110,20994756530.0,normal,78
5,1284960000,48907200,27322033535.0,normal,89
6,1274450000,84450040,33941958010.0,normal,86
7,1123750000,126471730,40839763285.0,normal,84
8,1220070000,58545880,48070128640.0,normal,74
9,976444000,58054370,55596521930.0,normal,77
10,1375190000,41970000,63817531880.0,normal,65
11,1153287000,81153700,72036104595.0,normal,100
12,1091350000,15839930,80724291380.0,attack,53
13,915140000,56571200,89694887295.0,normal,87
14,1059550000,68442000,99155041750.0,normal,94
15,1101910000,21883520,108984577250.0,normal,59
16,1096660000,86725900,119303752970.0,normal,91
17,929639000,82821600,129913452420.0,normal,76
18,1251350000,39983700,141145998895.0,normal,85
19,1123050000,43928250,152567366785.0,normal,91
20,1387532000,59583990,164703030215.0,normal,78
21,1486200000,18970390,177164846855.0,normal,75
22,1131091000,84123620,189801240830.0,normal,56
23,1061190000,80946180,202862650090.0,normal,77
24,970589000,106296600,216383968855.0,attack,53
25,1002900000,83288100,230281468805.0,normal,63
26,1205807000,72415740,244666534875.0,normal,62
27,1152660000,91138700,259308512220.0,normal,73
28,938850000,59076930,274129129780.0,normal,72
29,1028660000,18118200,289451083980.0,normal,94
30,1306792000,50596000,305259688420.0,normal,87
31,1198510000,34158130,321108196700.0,normal,78
32,1390850000,104360000,337670719545.0,normal,88
33,1017270000,33792940,354123062730.0,normal,74
34,1076580000,50502460,371195162915.0,normal,66
35,1227350000,83867020,388712188145.0,normal,97
36,1140583000,109000170,406515730065.0,normal,94
37,894260000,36761100,424482130450.0,attack,53
38,1421460000,55024080,443183657925.0,normal,59
39,1199867000,102362100,461812816140.0,normal,60
40,1173485000,38640120,480810004805.0,normal,66
41,1268980000,71094030,500311042275.0,normal,81
42,1105140000,78653700,520072371040.0,normal,67
43,1175990000,34179080,540338744295.0,normal,84
44,1123200000,10061700,560951299925.0,attack,53
45,1069654000,76385830,581919922220.0,normal,99
46,1000640000,97792420,603288987145.0,normal,90
47,1127930000,76948000,625102874300.0,normal,75
48,1073920000,16364900,647241219090.0,normal,92
49,1299650000,131555900,670090823290.0,normal,78
50,1157900000,18023130,693105403650.0,attack,53
