block_id,total_gas,total_mev_captured,validator_type,validator_id
1,752680000,22784300,normal,85
2,705200000,8139580,normal,77
3,605470000,91841840,normal,99
4,706590000,30401400,normal,65
5,630490000,93915400,normal,53
6,559020000,83835830,normal,68
7,735520000,33993420,normal,95
8,701600000,910660,normal,74
9,807800000,10390400,normal,62
10,592490000,49793100,normal,69
11,598740000,43567400,normal,88
12,631980000,61385430,normal,54
13,633787000,25031900,normal,81
14,641350000,87135700,normal,79
15,486871000,14291200,normal,96
16,799770000,64646670,normal,54
17,746400000,14637130,normal,77
18,739720000,25428410,normal,93
19,878800000,30816800,normal,73
20,917140000,45086970,normal,74
21,854100000,398700,normal,52
22,642810000,26009680,normal,97
23,769085000,48841900,normal,99
24,570870000,88043540,normal,82
25,847190000,31915660,normal,97
26,654000000,31211720,normal,62
27,572620000,14530400,normal,88
28,515250000,114728070,normal,54
29,585530000,48694150,normal,72
30,511730000,41135800,normal,75
31,764778000,34476160,normal,63
32,721100000,70313000,normal,58
33,931384000,7726130,normal,78
34,478205000,14824030,normal,93
35,896550000,36398440,normal,77
36,952720000,32804100,normal,66
37,906127000,57900960,normal,80
38,890082000,29847900,normal,96
39,540800000,5896600,normal,89
40,805560000,48579860,normal,93
41,831400000,19150400,normal,76
42,817000000,23474140,attack,51
43,822210000,27441140,normal,64
44,573879000,8392260,normal,52
45,838240000,79672900,normal,90
46,817800000,2710590,normal,71
47,683500000,14898300,normal,63
48,687800000,20065990,normal,57
49,718520000,45734720,normal,79
50,686600000,62181880,normal,87
