block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1216120000,12056330,4755621755.0,attack,129
2,1033187000,50575700,9849562420.0,attack,126
3,1081232000,36868240,15353398405.0,attack,109
4,1160310000,76706640,21279758905.0,normal,142
5,1132430000,54610800,27557333365.0,attack,131
6,1309000000,1978390,34520578010.0,attack,106
7,1253000000,5141030,41608310590.0,attack,140
8,1087900000,19524960,49073591405.0,attack,116
9,1243700000,36384100,57036503995.0,attack,108
10,1195000000,18626400,65289358690.0,attack,135
11,1140000000,1344410,73917625055.0,attack,104
12,1005302000,240798800,82845794235.0,normal,143
13,989570000,48839300,92003014770.0,attack,135
14,1076470000,130380330,101663922050.0,normal,148
15,1184300000,18107700,111674128635.0,attack,112
16,987920000,64754280,121928447150.0,attack,105
17,797156000,62871660,132491666465.0,attack,103
18,1179850000,45019740,143673775190.0,normal,150
19,1100050000,48908000,155079724745.0,attack,133
20,1158850000,22785400,166941724605.0,attack,120
21,659740000,94649600,178902644900.0,attack,117
22,1234800000,83226830,191751841150.0,normal,148
23,1008020000,28901200,204505296095.0,normal,144
24,1149000000,2794000,217965981590.0,attack,110
25,916600000,16516300,231442213645.0,normal,146
26,1209000000,7941820,245663381035.0,normal,141
27,1094700000,36457600,260222954845.0,attack,124
28,984790000,48249690,275023666220.0,attack,107
29,1106700000,53813400,290408187945.0,attack,120
30,1000233000,72245100,306061885845.0,attack,101
31,1088188000,47504600,322121869500.0,attack,108
32,897408000,100580800,338441807455.0,normal,148
33,1141820000,65988590,355284811595.0,normal,148
34,1156000000,1018600,372456007830.0,attack,132
35,1164000000,790530,389909565485.0,attack,116
36,1027030000,187931900,407659405935.0,normal,142
37,923697000,51092700,425681102975.0,attack,112
38,1243390000,65571140,444331682345.0,normal,148
39,1015320000,34343640,463166496000.0,normal,146
40,1100773000,90322590,482556859325.0,normal,145
41,1050800000,36563200,502255072605.0,attack,113
42,1276570000,75732190,522422988215.0,normal,148
43,817262000,50621700,542604900050.0,attack,129
44,1249000000,2069040,563701026225.0,attack,107
45,1043135000,103365900,584663916265.0,normal,147
46,1106500000,18118610,606263476995.0,attack,121
47,1122270000,37160120,628234144920.0,attack,116
48,988230000,68775600,650544517905.0,attack,107
49,1029680000,44198940,673325094355.0,attack,108
50,1182100000,7428230,696510012520.0,attack,140
