block_id,total_gas,total_mev_captured,validator_type,validator_id
1,123552000,38840,attack,6272
2,51935000,9446000,attack,6261
3,22916000,1939800,attack,6260
4,85202000,1606920,attack,6266
5,53467000,144320,attack,6253
6,78300000,74300,attack,6253
7,25614000,590390,attack,6278
8,21831000,605000,attack,6253
9,56347000,813200,attack,6266
10,45764000,0,attack,6275
11,57234000,1050100,attack,6283
12,18959000,115200,normal,6295
13,100467000,18210000,normal,6300
14,114560000,6260,attack,6264
15,49200000,654500,attack,6266
16,21001000,77300,attack,6263
17,70534000,1063900,normal,6298
18,38228000,611000,attack,6283
19,92490000,35429000,attack,6289
20,34067000,40000,attack,6259
21,22253000,297200,normal,6297
22,66075000,1025500,attack,6265
23,30861000,35400000,attack,6258
24,51288000,0,attack,6266
25,66750000,82300,normal,6291
26,39778000,228300,normal,6293
27,18455000,100300,attack,6290
28,35207000,263500,attack,6286
29,115977000,216000,attack,6263
30,41402000,793900,attack,6279
31,64546000,0,attack,6259
32,47480000,71200,attack,6257
33,66192000,132700,attack,6273
34,28824000,665800,normal,6292
35,65620000,136200,attack,6261
36,103504000,84000,attack,6272
37,139594000,8871000,attack,6260
38,50292000,0,attack,6263
39,78849000,369000,normal,6300
40,23590000,71200,attack,6282
41,52247000,33430,attack,6273
42,28305000,101520,attack,6284
43,145150000,132200,attack,6275
44,52498000,65200,attack,6270
45,49049000,1654300,attack,6280
46,40677000,671590,attack,6266
47,66534000,879700,normal,6295
48,56574000,523000,attack,6253
49,27835000,8652300,attack,6266
50,28103000,233400,attack,6289
