block_id,total_gas,total_mev_captured,validator_type,validator_id
1,1075800000,42962800,attack,185
2,1171600000,20092340,attack,173
3,1126000000,1722260,attack,199
4,919890000,85963930,attack,153
5,864555000,83190000,attack,199
6,977670000,61589100,attack,152
7,1105700000,27046800,attack,164
8,1180600000,37359040,attack,184
9,1103000000,19595500,attack,160
10,1173000000,7563700,attack,184
11,1077770000,36258100,attack,170
12,1324000000,876860,attack,167
13,878905000,79719210,attack,174
14,948400000,20273460,attack,175
15,1081523000,53991100,attack,184
16,915670000,78264990,attack,177
17,1134100000,35684010,attack,165
18,1326000000,5087920,attack,181
19,1037720000,71338600,attack,160
20,1109600000,36529800,attack,159
21,977900000,54527040,attack,172
22,1036000000,18471180,attack,194
23,1173600000,17922920,attack,186
24,845520000,88933900,attack,197
25,1077400000,54246430,attack,188
26,1084700000,18863880,attack,157
27,1344000000,1310600,attack,167
28,1142500000,17815450,attack,190
29,1026300000,36848500,attack,181
30,1099620000,71779920,attack,168
31,963960000,107116400,attack,192
32,785269000,141961570,attack,196
33,1224300000,19395670,attack,160
34,1248670000,37531300,attack,193
35,1236400000,18376490,attack,174
36,1117000000,18238840,attack,196
37,950950000,78188880,attack,165
38,1231000000,988500,attack,186
39,1322300000,68926000,attack,167
40,1149100000,25782900,attack,173
41,1371000000,1149600,attack,168
42,1102900000,53975550,attack,179
43,1257000000,1503300,attack,197
44,1345500000,17734940,attack,184
45,1201300000,19544300,attack,194
46,1203000000,1645210,attack,162
47,1098000000,20575980,attack,154
48,1028700000,36545200,attack,176
49,1057000000,641130,attack,166
50,1279000000,626420,attack,183
