block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,61227000,478100,36514396.19867246,attack,1959
2,112170000,167300,65477339.939446956,attack,1975
3,61146000,288700,53820058.046156436,attack,1975
4,20603000,182300,15717800.0,attack,1968
5,109849000,296400,107477900.0,attack,1957
6,25757000,14380000,32527000.0,attack,1972
7,55110000,0,55110000.0,attack,1961
8,78015000,0,78015000.0,attack,1963
9,131492000,3653320,104045320.0,attack,1957
10,27470000,2240000,27251000.0,attack,1965
11,29145000,1539700,25334700.0,attack,1973
12,98869000,736500,56390500.0,attack,1958
13,63352000,91200,57330900.0,attack,1972
14,19601000,0,19601000.0,attack,1973
15,43793000,114200,42693300.0,attack,1958
16,17490000,2979000,15169000.0,attack,1968
17,28369000,0,28369000.0,attack,1955
18,39053000,1918000,35512000.0,attack,1971
19,88360000,394200,88754200.0,normal,1983
20,54357000,0,54357000.0,normal,1978
21,84675000,408700,85083700.0,normal,1979
22,22323000,80200,22403200.0,normal,2000
23,15881000,708700,16589700.0,normal,1992
24,57323000,0,57323000.0,attack,1954
25,110867000,1188000,109461000.0,attack,1975
26,91523000,436600,61911900.0,attack,1958
27,43348000,1052730,40390730.0,attack,1969
28,102048000,1388700,103436700.0,normal,1985
29,48939000,0,48939000.0,normal,1982
30,126170000,477000,96631900.0,attack,1968
31,129735000,11260,86740630.0,attack,1968
32,79090000,1037000,36617000.0,attack,1961
33,48068000,598700,48666700.0,normal,1986
34,109270000,0,109270000.0,normal,1977
35,20982000,2242000,18924000.0,attack,1968
36,28343000,38360,28381360.0,normal,1993
37,132090000,0,132090000.0,normal,1988
38,31430000,44000,31474000.0,normal,1984
39,129953001,59460,87007280.0,attack,1959
40,57304000,890630,56384630.0,attack,1959
41,52454000,644000,48276000.0,attack,1960
42,83947000,30600,83802300.0,attack,1968
43,59860000,612900,60472900.0,normal,1993
44,28736000,260400,28996400.0,normal,1993
45,101642000,0,101642000.0,attack,1964
46,77980000,924390,78904390.0,normal,1996
47,50940000,209800,50674100.0,attack,1951
48,76038000,137720,71111120.0,attack,1970
49,87518000,202800,84186100.0,attack,1967
50,76422000,256600,57610700.0,attack,1971
