block_id,total_gas,total_mev_captured,validator_type,validator_id
1,168696000,131900,attack,2892
2,95763000,593780,attack,2859
3,44619000,887900,attack,2866
4,132752000,401800,attack,2867
5,66181000,456000,attack,2896
6,78114000,1196130,attack,2894
7,86947000,105600,attack,2884
8,59725000,79500,attack,2889
9,109023000,1370200,attack,2895
10,78037000,197700,attack,2859
11,197953001,1353930,attack,2874
12,93694000,95400,attack,2896
13,50619000,81280,attack,2874
14,24277000,328000,attack,2896
15,86062000,104600,attack,2895
16,59363000,97480,attack,2890
17,22068000,0,attack,2888
18,20563000,774300,attack,2887
19,109475000,644300,attack,2879
20,80705000,189800,attack,2853
21,51176000,129200,attack,2871
22,33210000,30200,attack,2852
23,47195000,98340,attack,2873
24,37746000,1538000,attack,2890
25,143907000,171360,attack,2875
26,17063000,687000,attack,2885
27,39016000,278000,attack,2881
28,46869000,169600,attack,2885
29,26980000,557000,attack,2890
30,182291000,169600,attack,2870
31,50198000,51600,attack,2889
32,32661000,506800,attack,2861
33,30956000,46998400,attack,2862
34,35819000,136200,attack,2872
35,72542000,168880,attack,2865
36,40270000,622800,attack,2865
37,45930000,762000,attack,2858
38,39550000,1052000,attack,2863
39,31082000,15369100,attack,2865
40,28088000,23260,attack,2887
41,89580000,2813000,attack,2892
42,63189000,633000,attack,2864
43,116964000,0,attack,2883
44,19095000,35460700,attack,2877
45,62430000,3366100,attack,2891
46,49129000,0,attack,2880
47,146837001,32800,attack,2889
48,27096000,1643100,attack,2890
49,88787000,3065600,attack,2856
50,85275000,4884400,attack,2876
