block_id,total_gas,total_mev_captured,validator_type,validator_id
1,901410190,256800,normal,6878
2,989000736,246100,normal,6887
3,989001288,246100,normal,6863
4,989001840,246100,normal,6861
5,1032002508,256800,attack,6851
6,989002944,246100,normal,6862
7,989003496,246100,normal,6893
8,989004048,246100,normal,6900
9,1032004812,256800,attack,6854
10,989005152,246100,normal,6857
11,989005704,246100,normal,6887
12,989006256,246100,normal,6895
13,989006808,246100,normal,6885
14,989007360,246100,normal,6864
15,989007912,246100,normal,6895
16,989008464,246100,normal,6882
17,1032009420,256800,attack,6853
18,989009568,246100,normal,6864
19,989010120,246100,normal,6893
20,989010672,246100,normal,6874
21,989011224,246100,normal,6862
22,989011776,246100,normal,6863
23,989012328,246100,normal,6885
24,989012880,246100,normal,6861
25,989013432,246100,normal,6857
26,989013984,246100,normal,6897
27,989014536,246100,normal,6887
28,989015088,246100,normal,6874
29,989015640,246100,normal,6883
30,989016192,246100,normal,6858
31,989016744,246100,normal,6891
32,989017296,246100,normal,6888
33,989017848,246100,normal,6883
34,989018400,246100,normal,6896
35,989018952,246100,normal,6884
36,989019504,246100,normal,6873
37,989020056,246100,normal,6863
38,989020608,246100,normal,6862
39,989021160,246100,normal,6878
40,989021712,246100,normal,6878
41,1032023244,256800,attack,6854
42,989022816,246100,normal,6881
43,989023368,246100,normal,6884
44,989023920,246100,normal,6860
45,989024472,246100,normal,6871
46,989025024,246100,normal,6890
47,989025576,246100,normal,6883
48,989026128,246100,normal,6884
49,989026680,246100,normal,6881
50,1032028428,256800,attack,6851
