block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1800620400,2976390,975546810.5325246,attack,5101
2,2107001556,3307500,1154086218.243301,attack,5101
3,2107002732,3307500,1162734799.9329932,attack,5101
4,2107003908,3307500,1171448193.0411403,attack,5101
5,2107005084,3307500,1180226883.2566204,attack,5101
6,2107006260,3307500,1189071359.908005,attack,5101
7,2107007436,3307500,1197982115.990834,attack,5101
8,2107008612,3307500,1206959648.195096,attack,5101
9,2107009788,3307500,1216004456.932914,attack,5101
10,2107010964,3307500,1225117046.36644,attack,5101
11,2107012140,3307500,1234297924.4359522,attack,5101
12,2107013316,3307500,1243547602.8881738,attack,5101
13,2107014492,3307500,1252866597.304796,attack,5101
14,2107015668,3307500,1262255427.1312141,attack,5101
15,2107016844,3307500,1271714615.7054863,attack,5101
16,2107018020,3307500,1281244690.287502,attack,5101
17,2107019196,3307500,1290846182.0883713,attack,5101
18,2107020372,3307500,1300519626.300036,attack,5101
19,2107021548,3307500,1310265562.1251004,attack,5101
20,2107022724,3307500,1320084532.8068883,attack,5101
21,2107023900,3307500,1329977085.6597226,attack,5101
22,2107025076,3307500,1339943772.0994334,attack,5101
23,2107026252,3307500,1349985147.6740942,attack,5101
24,2107027428,3307500,1360101772.0949857,attack,5101
25,2107028604,3307500,1370294209.2677991,attack,5101
26,2107029780,3307500,1380563027.3240657,attack,5101
27,2107030956,3307500,1390908798.6528246,attack,5101
28,2107032132,3307500,1401332099.9325297,attack,5101
29,2107033308,3307500,1411833512.1631923,attack,5101
30,2107034484,3307500,1422413620.6987667,attack,5101
31,2107035660,3307500,1433073015.2797785,attack,5101
32,2107036836,3307500,1443812290.0661983,attack,5101
33,2107038012,3307500,1454632043.670558,attack,5101
34,2107039188,3307500,1465532879.1913185,attack,5101
35,2107040364,3307500,1476515404.2464886,attack,5101
36,2107041540,3307500,1487580231.00749,attack,5101
37,2107042716,3307500,1498727976.233285,attack,5101
38,2107043892,3307500,1509959261.3047512,attack,5101
39,2107045068,3307500,1521274712.2593184,attack,5101
40,2107046244,3307500,1532674959.8258657,attack,5101
41,2107047420,3307500,1544160639.4598768,attack,5101
42,2107048596,3307500,1555732391.378863,attack,5101
43,2107049772,3307500,1567390860.5980444,attack,5101
44,2107050948,3307500,1579136696.9663093,attack,5101
45,2107052124,3307500,1590970555.2024345,attack,5101
46,2107053300,3307500,1602893094.9315774,attack,5101
47,2107054476,3307500,1614904980.722048,attack,5101
48,2107055652,3307500,1627006882.1223485,attack,5101
49,2107056828,3307500,1639199473.6984985,attack,5101
50,2107058004,3307500,1651483435.0716305,attack,5101
