block_id,total_gas,total_mev_captured,validator_type,validator_id
1,237790000,1068780,attack,116
2,324170000,5017930,attack,125
3,292470000,1269300,attack,101
4,174970000,2067070,attack,139
5,136800000,1172600,attack,101
6,203740000,1264500,attack,113
7,240490000,3266100,attack,130
8,302520000,8469130,attack,117
9,221720000,5276920,attack,101
10,112310000,651700,attack,135
11,226030000,965080,attack,144
12,143740000,18906900,attack,114
13,148020000,23280180,attack,106
14,261820000,26318700,attack,107
15,164470000,1139020,attack,115
16,152680000,1685830,attack,116
17,153870000,2053660,attack,122
18,155100000,3702280,attack,113
19,95890000,264930,attack,114
20,150747000,24243200,attack,134
21,158240000,11257500,attack,116
22,104070000,12729220,attack,139
23,241830000,7169700,attack,143
24,111170000,12556440,attack,137
25,145020000,19742700,attack,144
26,260080000,2480000,attack,149
27,179100000,633000,attack,147
28,262500000,6254800,attack,105
29,212270000,17977540,attack,147
30,239300000,6919060,attack,150
31,222500000,410320,attack,139
32,208130000,8165500,attack,118
33,239200000,1819810,attack,120
34,287970000,2949600,attack,102
35,277870000,8482370,attack,116
36,169870000,2671840,attack,141
37,291750000,3663330,attack,122
38,169700000,7856900,attack,139
39,199400000,2339900,attack,116
40,251840000,1926160,attack,106
41,219210000,4855000,attack,145
42,209900000,5792900,attack,128
43,220300000,558720,attack,147
44,213300000,8910760,attack,118
45,273140000,3879400,attack,113
46,205390000,31508600,attack,141
47,224360000,1602690,attack,104
48,138270000,1472480,attack,141
49,180600000,26455200,attack,118
50,204330000,2550000,attack,112
