block_id,total_gas,total_mev_captured,validator_type,validator_id
1,30003000,125000,normal,2083
2,47610000,146640,normal,2100
3,102798000,8659700,normal,2069
4,64716000,0,normal,2085
5,53720000,0,normal,2096
6,26072000,465200,normal,2079
7,65807000,0,normal,2078
8,25230000,321100,normal,2067
9,59092000,11651900,normal,2091
10,31572000,239640,normal,2099
11,34138000,132200,attack,2054
12,21473000,2331830,normal,2084
13,34797000,30400,normal,2066
14,147734000,132200,attack,2051
15,88428000,933000,normal,2081
16,63494000,5183800,normal,2095
17,69965000,199340,normal,2083
18,44343000,46500,normal,2095
19,26601000,7326200,normal,2092
20,29830000,87500,normal,2093
21,30651000,667600,normal,2080
22,32021000,136800,normal,2077
23,19866000,83900,normal,2096
24,66290000,1487390,normal,2063
25,69210000,119530,normal,2078
26,69427000,87200,attack,2054
27,61298000,21800,normal,2074
28,25690000,456000,normal,2068
29,116417000,128600,normal,2069
30,56197000,970180,normal,2062
31,30823000,215000,normal,2094
32,57075000,0,normal,2082
33,43295000,388840,normal,2075
34,85286000,1185800,normal,2070
35,86975000,271500,normal,2071
36,38118000,84800,normal,2079
37,48996000,117820,normal,2068
38,40504000,271100,normal,2082
39,14750000,8149000,normal,2088
40,25357000,665000,normal,2079
41,58155000,381000,normal,2088
42,99150000,481700,normal,2086
43,103025000,164000,normal,2076
44,63243000,80500,normal,2070
45,61177000,143100,normal,2081
46,65829000,443690,normal,2072
47,69723000,0,normal,2081
48,60415000,194900,normal,2089
49,73880000,127680,normal,2087
50,102276000,115100,normal,2098
