block_id,total_gas,total_mev_captured,validator_type,validator_id
1,59750000,331100,normal,1492
2,113459000,28000,attack,1453
3,45440000,13900,normal,1487
4,42763000,0,attack,1471
5,33520000,669000,attack,1455
6,26687000,0,attack,1457
7,10658000,296000,attack,1472
8,7700000,15700,normal,1488
9,10740000,207230,normal,1481
10,49394000,379600,attack,1457
11,38412000,14200,attack,1459
12,12183000,285000,normal,1497
13,16165000,0,normal,1497
14,60870000,17700000,attack,1460
15,75583000,0,attack,1458
16,24357000,156700,normal,1493
17,38590000,0,attack,1471
18,40094000,17828000,attack,1474
19,28200000,163000,normal,1483
20,88059000,139000,attack,1472
21,8624000,56200,normal,1481
22,17650000,231000,attack,1470
23,18860000,154100,normal,1485
24,12704000,0,normal,1498
25,41200000,117800,normal,1490
26,6807000,100000,normal,1481
27,53960000,121500,attack,1465
28,32485000,129000,attack,1452
29,28140000,0,attack,1467
30,36889000,0,normal,1476
31,3040000,322000,attack,1451
32,44010000,0,normal,1486
33,32799000,189500,attack,1464
34,16631000,15100,normal,1498
35,38020000,0,attack,1464
36,5922000,650400,attack,1457
37,55070000,23500,normal,1500
38,18992000,49100,attack,1473
39,46925000,442500,attack,1465
40,44000000,0,attack,1468
41,16103000,1126100,attack,1466
42,36132000,15100,attack,1453
43,10790000,545000,attack,1457
44,21384000,17931000,attack,1469
45,14880000,17030,attack,1458
46,45912000,285000,attack,1472
47,5330000,0,normal,1492
48,7467000,0,normal,1477
49,13979000,514000,normal,1489
50,10877000,0,normal,1485
