block_id,total_gas,total_mev_captured,validator_type,validator_id
1,58362000,116900,normal,2773
2,19863000,839700,attack,2770
3,36343000,633700,normal,2790
4,18942000,1065000,normal,2775
5,66252000,934400,normal,2797
6,40540000,389500,normal,2794
7,30268000,644000,attack,2753
8,75983000,9050000,attack,2753
9,63171000,146200,attack,2757
10,59412000,908000,attack,2769
11,44185000,363500,normal,2797
12,30273000,736800,normal,2783
13,19132000,13900,normal,2773
14,17963000,216800,normal,2788
15,36658000,258100,normal,2776
16,52633000,134460,attack,2753
17,126087000,172000,attack,2751
18,17485000,0,normal,2787
19,20036000,268300,attack,2770
20,71680000,296000,normal,2793
21,18284000,15100,normal,2793
22,65344000,1324400,normal,2796
23,126640000,888700,normal,2788
24,92725000,82840,normal,2780
25,55213000,200500,attack,2751
26,57247000,619240,normal,2779
27,21565000,127440,normal,2778
28,32470000,11440,attack,2758
29,23612000,39880,normal,2785
30,69433000,228400,attack,2765
31,56434000,96000,normal,2780
32,37535000,1102300,attack,2755
33,26825000,43600,normal,2789
34,26347000,996000,attack,2764
35,63352000,218800,normal,2777
36,41877000,220300,attack,2756
37,18773000,0,normal,2791
38,15100000,258190,normal,2784
39,30589000,8699500,attack,2766
40,30629000,58900,attack,2759
41,36443000,10360,attack,2759
42,110537000,130100,normal,2774
43,31078000,350000,normal,2774
44,47697000,150000,attack,2755
45,71501000,826400,normal,2780
46,23627000,0,normal,2786
47,89008000,195000,normal,2787
48,90894000,1256600,attack,2757
49,102310000,276900,normal,2777
50,36635000,766900,attack,2760
