block_id,total_gas,total_mev_captured,validator_type,validator_id
1,20897000,389900,attack,1015
2,50370000,12800,normal,1036
3,12935000,56200,normal,1034
4,75069000,68100,attack,1013
5,12358000,0,normal,1046
6,31998000,0,attack,1013
7,38115000,45900,normal,1045
8,21473000,8444100,attack,1011
9,18900000,369000,attack,1014
10,38175000,822600,normal,1050
11,39067000,0,normal,1043
12,21512000,4320000,normal,1039
13,5780000,0,attack,1026
14,5701000,36800,attack,1023
15,4780000,0,normal,1050
16,66544000,19540,normal,1049
17,67437000,46500,attack,1028
18,17364000,0,attack,1029
19,12850000,422800,normal,1041
20,9390000,0,attack,1004
21,33014000,165400,normal,1033
22,17097000,0,normal,1045
23,12703000,181000,attack,1011
24,35173000,155000,normal,1031
25,56820000,0,normal,1050
26,8344000,0,attack,1006
27,12597000,545000,attack,1007
28,20810000,24700,attack,1007
29,12008000,164000,normal,1033
30,66131000,6390,attack,1017
31,78327000,0,normal,1041
32,14575000,75000,attack,1018
33,17903000,36800,attack,1011
34,30503000,40940,normal,1033
35,5336000,13800,attack,1015
36,7130000,0,normal,1049
37,22390000,396900,normal,1037
38,37906000,32500,normal,1049
39,17530000,17700000,attack,1010
40,36299000,369000,normal,1043
41,13480000,0,normal,1044
42,8090000,5180,attack,1004
43,11390000,73100,normal,1039
44,8444000,0,attack,1028
45,6778000,46600,attack,1013
46,4960000,769000,attack,1002
47,7365000,513000,attack,1020
48,13259000,0,attack,1015
49,20600000,0,normal,1032
50,9950000,0,attack,1014
