block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,44240000,424000,13373348.59096931,attack,2333
2,62473000,151900,32606300.0,attack,2321
3,83787000,43600,83688800.0,attack,2322
4,176052001,2283000,134235000.0,attack,2336
5,30727000,1021700,29920700.0,attack,2318
6,51198000,420400,48937400.0,attack,2339
7,19322000,85000,17887300.0,attack,2301
8,15352000,36240,13772940.0,attack,2327
9,45940000,88500,16017300.0,attack,2313
10,84994000,355400,82941400.0,attack,2307
11,57076000,11260,52081630.0,attack,2332
12,122083000,60600,117127900.0,attack,2318
13,45304000,768390,42491390.0,attack,2331
14,39949000,154100,21070000.0,attack,2308
15,85694000,617300,82691600.0,attack,2335
16,24704000,981840,23829840.0,attack,2338
17,52940000,144360,53084360.0,normal,2348
18,93007000,161100,92723400.0,attack,2341
19,69373000,32800,67089400.0,attack,2320
20,34430000,1159390,31158390.0,attack,2321
21,31783000,34000,30830000.0,attack,2337
22,78534000,492400,48795400.0,attack,2337
23,72496000,9194300,73870300.0,attack,2322
24,103771000,1188000,74365000.0,attack,2332
25,16037000,148500,14417400.0,attack,2337
26,45930000,727000,41201000.0,attack,2305
27,21793000,0,21793000.0,normal,2349
28,46123000,2044200,28884200.0,attack,2323
29,69824000,104200,42881700.0,attack,2339
30,44950000,132200,41416100.0,attack,2330
31,72441000,114840,69920740.0,attack,2308
32,57886000,64500,51634100.0,attack,2334
33,56625000,63400,29656700.0,attack,2326
34,66220000,571300,39718200.0,attack,2303
35,35879000,259600,30932970.0,attack,2334
36,34746000,39080,29778690.0,attack,2306
37,32003000,2078000,28712000.0,attack,2311
38,18776000,345140,19121140.0,normal,2346
39,134801001,60500,91847700.0,attack,2329
40,73095000,70500,54149100.0,attack,2339
41,23667000,561580,20622190.0,attack,2327
42,92372000,35456430,106928430.0,attack,2326
43,25399000,586400,25540400.0,attack,2326
44,45422000,477300,18735300.0,attack,2311
45,71060000,74100,69020300.0,attack,2318
46,31840000,37200,30358600.0,attack,2318
47,30108000,2991600,29189600.0,attack,2308
48,29919000,1225100,31144100.0,normal,2346
49,56570000,24600,55922300.0,attack,2331
50,56429000,1191000,55675000.0,attack,2304
