block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1612140289,6116000,1204861428.2510223,attack,3469
2,2107001409,6811000,2070673368.0,attack,3493
3,2107002585,6811000,2070674520.0,attack,3461
4,2107003761,6811000,2070675672.0,attack,3454
5,2107004937,6811000,2070676824.0,attack,3467
6,2107006113,6811000,2070677976.0,attack,3491
7,2107007289,6811000,2070679128.0,attack,3479
8,2107008465,6811000,2070680280.0,attack,3451
9,2107009641,6811000,2070681432.0,attack,3486
10,2107010817,6811000,2070682584.0,attack,3453
11,2107011993,6811000,2070683736.0,attack,3468
12,2107013169,6811000,2070684888.0,attack,3461
13,2107014345,6811000,2070686040.0,attack,3473
14,2107015521,6811000,2070687192.0,attack,3478
15,2107016697,6811000,2070688344.0,attack,3488
16,2107017873,6811000,2070689496.0,attack,3495
17,2064018648,6672000,2070690648.0,normal,3500
18,2107020225,6811000,2070691800.0,attack,3479
19,2107021401,6811000,2070692952.0,attack,3490
20,2107022577,6811000,2070694104.0,attack,3483
21,2107023753,6811000,2070695256.0,attack,3465
22,2064024408,6672000,2070696408.0,normal,3498
23,2107026105,6811000,2070697560.0,attack,3489
24,2107027281,6811000,2070698712.0,attack,3457
25,2107028457,6811000,2070699864.0,attack,3461
26,2064029016,6672000,2070701016.0,normal,3498
27,2107030809,6811000,2070702168.0,attack,3481
28,2107031985,6811000,2070703320.0,attack,3462
29,2107033161,6811000,2070704472.0,attack,3452
30,2064033624,6672000,2070705624.0,normal,3500
31,2107035513,6811000,2070706776.0,attack,3452
32,2107036689,6811000,2070707928.0,attack,3459
33,2064037080,6672000,2070709080.0,normal,3499
34,2107039041,6811000,2070710232.0,attack,3485
35,2107040217,6811000,2070711384.0,attack,3467
36,2107041393,6811000,2070712536.0,attack,3462
37,2107042569,6811000,2070713688.0,attack,3493
38,2107043745,6811000,2070714840.0,attack,3465
39,2107044921,6811000,2070715992.0,attack,3477
40,2107046097,6811000,2070717144.0,attack,3460
41,2107047273,6811000,2070718296.0,attack,3465
42,2107048449,6811000,2070719448.0,attack,3494
43,2107049625,6811000,2070720600.0,attack,3488
44,2107050801,6811000,2070721752.0,attack,3465
45,2107051977,6811000,2070722904.0,attack,3490
46,2107053153,6811000,2070724056.0,attack,3469
47,2107054329,6811000,2070725208.0,attack,3484
48,2107055505,6811000,2070726360.0,attack,3470
49,2107056681,6811000,2070727512.0,attack,3472
50,2107057857,6811000,2070728664.0,attack,3493
