transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type
37971,0,0.0,0,113,36079.0,unknown,48,28,normal
37973,0,0.0,0,117,36079.0,unknown,48,28,normal
37974,0,0.0,0,117,36079.0,unknown,48,28,normal
37976,0,0.0,0,118,36079.0,unknown,48,28,normal
37977,0,0.0,0,118,36079.0,unknown,48,28,normal
37979,0,0.0,0,113,36079.0,unknown,48,28,normal
37980,0,0.0,0,113,36079.0,unknown,48,28,normal
37982,0,0.0,0,115,36079.0,unknown,49,28,normal
37983,0,0.0,0,115,36079.0,unknown,49,28,normal
37985,0,0.0,0,118,36079.0,unknown,49,28,normal
37986,0,0.0,0,118,36079.0,unknown,49,28,normal
37988,0,0.0,0,120,36079.0,unknown,49,28,normal
37989,0,0.0,0,120,36079.0,unknown,49,28,normal
37991,0,0.0,0,114,36079.0,unknown,49,28,normal
37992,0,0.0,0,114,36079.0,unknown,49,28,normal
37994,0,0.0,0,112,36079.0,unknown,49,28,normal
37995,0,0.0,0,112,36079.0,unknown,49,28,normal
37997,0,0.0,0,119,36079.0,unknown,50,28,attack
37998,0,0.0,0,119,36079.0,unknown,50,28,attack
38000,0,0.0,0,119,36079.0,unknown,50,28,attack
38001,0,0.0,0,119,36079.0,unknown,50,28,attack
38003,0,0.0,0,112,36079.0,unknown,50,28,attack
38004,0,0.0,0,112,36079.0,unknown,50,28,attack
38006,0,0.0,0,114,36079.0,unknown,50,28,attack
38007,0,0.0,0,114,36079.0,unknown,50,28,attack
38009,0,0.0,0,117,36079.0,unknown,50,28,attack
38010,0,0.0,0,117,36079.0,unknown,50,28,attack
38012,0,0.0,0,112,36079.0,unknown,51,28,attack
38013,0,0.0,0,112,36079.0,unknown,51,28,attack
38015,0,0.0,0,112,36079.0,unknown,51,28,attack
38016,0,0.0,0,112,36079.0,unknown,51,28,attack
38018,0,0.0,0,116,36079.0,unknown,51,28,attack
38019,0,0.0,0,116,36079.0,unknown,51,28,attack
38021,0,0.0,0,112,36079.0,unknown,51,28,attack
38022,0,0.0,0,112,36079.0,unknown,51,28,attack
38024,0,0.0,0,114,36079.0,unknown,51,28,attack
38025,0,0.0,0,114,36079.0,unknown,51,28,attack
38027,0,0.0,0,112,36079.0,unknown,52,28,attack
38028,0,0.0,0,112,36079.0,unknown,52,28,attack
38030,0,0.0,0,120,36079.0,unknown,52,28,attack
38031,0,0.0,0,120,36079.0,unknown,52,28,attack
38033,0,0.0,0,119,36079.0,unknown,52,28,attack
38034,0,0.0,0,119,36079.0,unknown,52,28,attack
38036,0,0.0,0,119,36079.0,unknown,52,29,attack
38037,0,0.0,0,119,36079.0,unknown,52,29,attack
38039,0,0.0,0,116,36079.0,unknown,52,29,attack
38040,0,0.0,0,116,36079.0,unknown,52,29,attack
38042,0,0.0,0,117,36079.0,unknown,53,29,attack
38043,0,0.0,0,117,36079.0,unknown,53,29,attack
38045,0,0.0,0,119,36079.0,unknown,53,29,attack
38046,0,0.0,0,119,36079.0,unknown,53,29,attack
38048,0,0.0,0,113,36079.0,unknown,53,29,attack
38049,0,0.0,0,113,36079.0,unknown,53,29,attack
38051,0,0.0,0,120,36079.0,unknown,53,29,attack
38052,0,0.0,0,120,36079.0,unknown,53,29,attack
38054,0,0.0,0,114,36079.0,unknown,53,29,attack
38055,0,0.0,0,114,36079.0,unknown,53,29,attack
38057,0,0.0,0,114,36079.0,unknown,54,29,attack
38058,0,0.0,0,114,36079.0,unknown,54,29,attack
38060,0,0.0,0,114,36079.0,unknown,54,29,attack
38061,0,0.0,0,114,36079.0,unknown,54,29,attack
38063,0,0.0,0,115,36079.0,unknown,54,29,attack
38064,0,0.0,0,115,36079.0,unknown,54,29,attack
38066,0,0.0,0,117,36079.0,unknown,54,29,attack
38067,0,0.0,0,117,36079.0,unknown,54,29,attack
38069,0,0.0,0,114,36079.0,unknown,54,29,attack
38070,0,0.0,0,114,36079.0,unknown,54,29,attack
38072,0,0.0,0,111,36079.0,unknown,55,29,normal
38073,0,0.0,0,111,36079.0,unknown,55,29,normal
38075,0,0.0,0,112,36079.0,unknown,55,29,normal
38076,0,0.0,0,112,36079.0,unknown,55,29,normal
38078,0,0.0,0,115,36079.0,unknown,55,29,normal
38079,0,0.0,0,115,36079.0,unknown,55,29,normal
38081,0,0.0,0,116,36079.0,unknown,55,29,normal
38082,0,0.0,0,116,36079.0,unknown,55,29,normal
38084,0,0.0,0,118,36079.0,unknown,55,29,normal
38085,0,0.0,0,118,36079.0,unknown,55,29,normal
38087,0,0.0,0,117,36079.0,unknown,56,29,attack
38088,0,0.0,0,117,36079.0,unknown,56,29,attack
38090,0,0.0,0,120,36079.0,unknown,56,29,attack
38091,0,0.0,0,120,36079.0,unknown,56,29,attack
38093,0,0.0,0,111,36079.0,unknown,56,29,attack
38094,0,0.0,0,111,36079.0,unknown,56,29,attack
38096,0,0.0,0,113,36079.0,unknown,56,29,attack
38097,0,0.0,0,113,36079.0,unknown,56,29,attack
38099,0,0.0,0,112,36079.0,unknown,56,29,attack
38100,0,0.0,0,112,36079.0,unknown,56,29,attack
38102,0,0.0,0,118,36079.0,unknown,57,29,attack
38103,0,0.0,0,118,36079.0,unknown,57,29,attack
38105,0,0.0,0,115,36079.0,unknown,57,29,attack
38106,0,0.0,0,115,36079.0,unknown,57,29,attack
38108,0,0.0,0,112,36079.0,unknown,57,30,attack
38109,0,0.0,0,112,36079.0,unknown,57,30,attack
38111,0,0.0,0,116,36079.0,unknown,57,30,attack
38112,0,0.0,0,116,36079.0,unknown,57,30,attack
38114,0,0.0,0,116,36079.0,unknown,57,30,attack
38115,0,0.0,0,116,36079.0,unknown,57,30,attack
38117,0,0.0,0,112,36079.0,unknown,58,30,normal
38118,0,0.0,0,112,36079.0,unknown,58,30,normal
38120,0,0.0,0,114,36079.0,unknown,58,30,normal
38121,0,0.0,0,114,36079.0,unknown,58,30,normal
38123,0,0.0,0,114,36079.0,unknown,58,30,normal
38124,0,0.0,0,114,36079.0,unknown,58,30,normal
38126,0,0.0,0,117,36079.0,unknown,58,30,normal
38127,0,0.0,0,117,36079.0,unknown,58,30,normal
38129,0,0.0,0,116,36079.0,unknown,58,30,normal
38130,0,0.0,0,116,36079.0,unknown,58,30,normal
38132,0,0.0,0,111,36079.0,unknown,59,30,attack
38133,0,0.0,0,111,36079.0,unknown,59,30,attack
38135,0,0.0,0,115,36079.0,unknown,59,30,attack
38136,0,0.0,0,115,36079.0,unknown,59,30,attack
38138,0,0.0,0,111,36079.0,unknown,59,30,attack
38139,0,0.0,0,111,36079.0,unknown,59,30,attack
38141,0,0.0,0,114,36079.0,unknown,59,30,attack
38142,0,0.0,0,114,36079.0,unknown,59,30,attack
38144,0,0.0,0,116,36079.0,unknown,59,30,attack
38145,0,0.0,0,116,36079.0,unknown,59,30,attack
38147,0,0.0,0,119,36079.0,unknown,60,30,attack
38148,0,0.0,0,119,36079.0,unknown,60,30,attack
38150,0,0.0,0,113,36079.0,unknown,60,30,attack
38151,0,0.0,0,113,36079.0,unknown,60,30,attack
38153,0,0.0,0,119,36079.0,unknown,60,30,attack
38154,0,0.0,0,119,36079.0,unknown,60,30,attack
38156,0,0.0,0,116,36079.0,unknown,60,30,attack
38157,0,0.0,0,116,36079.0,unknown,60,30,attack
38159,0,0.0,0,120,36079.0,unknown,60,30,attack
38160,0,0.0,0,120,36079.0,unknown,60,30,attack
38162,0,0.0,0,118,36079.0,unknown,61,30,attack
38163,0,0.0,0,118,36079.0,unknown,61,30,attack
38165,0,0.0,0,119,36079.0,unknown,61,30,attack
38166,0,0.0,0,119,36079.0,unknown,61,30,attack
38168,0,0.0,0,115,36079.0,unknown,61,30,attack
38169,0,0.0,0,115,36079.0,unknown,61,30,attack
38171,0,0.0,0,117,36079.0,unknown,61,30,attack
38172,0,0.0,0,117,36079.0,unknown,61,30,attack
38174,0,0.0,0,113,36079.0,unknown,61,30,attack
38175,0,0.0,0,113,36079.0,unknown,61,30,attack
38177,0,0.0,0,112,36079.0,unknown,62,30,normal
38178,0,0.0,0,112,36079.0,unknown,62,30,normal
38180,0,0.0,0,114,36079.0,unknown,62,31,normal
38181,0,0.0,0,114,36079.0,unknown,62,31,normal
38183,0,0.0,0,114,36079.0,unknown,62,31,normal
38184,0,0.0,0,114,36079.0,unknown,62,31,normal
38186,0,0.0,0,111,36079.0,unknown,62,31,normal
38187,0,0.0,0,111,36079.0,unknown,62,31,normal
38189,0,0.0,0,113,36079.0,unknown,62,31,normal
38190,0,0.0,0,113,36079.0,unknown,62,31,normal
38192,0,0.0,0,117,36079.0,unknown,63,31,normal
38193,0,0.0,0,117,36079.0,unknown,63,31,normal
38195,0,0.0,0,118,36079.0,unknown,63,31,normal
38196,0,0.0,0,118,36079.0,unknown,63,31,normal
38198,0,0.0,0,115,36079.0,unknown,63,31,normal
38199,0,0.0,0,115,36079.0,unknown,63,31,normal
38201,0,0.0,0,114,36079.0,unknown,63,31,normal
38202,0,0.0,0,114,36079.0,unknown,63,31,normal
38204,0,0.0,0,112,36079.0,unknown,63,31,normal
38205,0,0.0,0,112,36079.0,unknown,63,31,normal
38207,0,0.0,0,112,36079.0,unknown,64,31,attack
38208,0,0.0,0,112,36079.0,unknown,64,31,attack
38210,0,0.0,0,111,36079.0,unknown,64,31,attack
38211,0,0.0,0,111,36079.0,unknown,64,31,attack
38213,0,0.0,0,117,36079.0,unknown,64,31,attack
38214,0,0.0,0,117,36079.0,unknown,64,31,attack
38216,0,0.0,0,119,36079.0,unknown,64,31,attack
38217,0,0.0,0,119,36079.0,unknown,64,31,attack
38219,0,0.0,0,111,36079.0,unknown,64,31,attack
38220,0,0.0,0,111,36079.0,unknown,64,31,attack
38222,0,0.0,0,113,36079.0,unknown,65,31,normal
38223,0,0.0,0,113,36079.0,unknown,65,31,normal
38225,0,0.0,0,114,36079.0,unknown,65,31,normal
38226,0,0.0,0,114,36079.0,unknown,65,31,normal
38228,0,0.0,0,117,36079.0,unknown,65,31,normal
38229,0,0.0,0,117,36079.0,unknown,65,31,normal
38231,0,0.0,0,118,36079.0,unknown,65,31,normal
38232,0,0.0,0,118,36079.0,unknown,65,31,normal
38234,0,0.0,0,112,36079.0,unknown,65,31,normal
38235,0,0.0,0,112,36079.0,unknown,65,31,normal
38237,0,0.0,0,116,36079.0,unknown,66,31,attack
38238,0,0.0,0,116,36079.0,unknown,66,31,attack
38240,0,0.0,0,118,36079.0,unknown,66,31,attack
38241,0,0.0,0,118,36079.0,unknown,66,31,attack
38243,0,0.0,0,112,36079.0,unknown,66,31,attack
38244,0,0.0,0,112,36079.0,unknown,66,31,attack
38246,0,0.0,0,112,36079.0,unknown,66,31,attack
38247,0,0.0,0,112,36079.0,unknown,66,31,attack
38249,0,0.0,0,120,36079.0,unknown,66,31,attack
38250,0,0.0,0,120,36079.0,unknown,66,31,attack
38252,0,0.0,0,113,36079.0,unknown,67,32,attack
38253,0,0.0,0,113,36079.0,unknown,67,32,attack
38255,0,0.0,0,114,36079.0,unknown,67,32,attack
38256,0,0.0,0,114,36079.0,unknown,67,32,attack
38258,0,0.0,0,120,36079.0,unknown,67,32,attack
38259,0,0.0,0,120,36079.0,unknown,67,32,attack
38261,0,0.0,0,112,36079.0,unknown,67,32,attack
38262,0,0.0,0,112,36079.0,unknown,67,32,attack
38264,0,0.0,0,118,36079.0,unknown,67,32,attack
38265,0,0.0,0,118,36079.0,unknown,67,32,attack
38267,0,0.0,0,116,36079.0,unknown,68,32,normal
38268,0,0.0,0,116,36079.0,unknown,68,32,normal
38270,0,0.0,0,119,36079.0,unknown,68,32,normal
38271,0,0.0,0,119,36079.0,unknown,68,32,normal
38273,0,0.0,0,118,36079.0,unknown,68,32,normal
38274,0,0.0,0,118,36079.0,unknown,68,32,normal
38276,0,0.0,0,115,36079.0,unknown,68,32,normal
38277,0,0.0,0,115,36079.0,unknown,68,32,normal
38279,0,0.0,0,115,36079.0,unknown,68,32,normal
38280,0,0.0,0,115,36079.0,unknown,68,32,normal
38282,0,0.0,0,114,36079.0,unknown,69,32,attack
38283,0,0.0,0,114,36079.0,unknown,69,32,attack
38285,0,0.0,0,119,36079.0,unknown,69,32,attack
38286,0,0.0,0,119,36079.0,unknown,69,32,attack
38288,0,0.0,0,117,36079.0,unknown,69,32,attack
38289,0,0.0,0,117,36079.0,unknown,69,32,attack
38291,0,0.0,0,114,36079.0,unknown,69,32,attack
38292,0,0.0,0,114,36079.0,unknown,69,32,attack
38294,0,0.0,0,113,36079.0,unknown,69,32,attack
38295,0,0.0,0,113,36079.0,unknown,69,32,attack
38297,0,0.0,0,112,36079.0,unknown,70,32,normal
38298,0,0.0,0,112,36079.0,unknown,70,32,normal
38300,0,0.0,0,115,36079.0,unknown,70,32,normal
38301,0,0.0,0,115,36079.0,unknown,70,32,normal
38303,0,0.0,0,120,36079.0,unknown,70,32,normal
38304,0,0.0,0,120,36079.0,unknown,70,32,normal
38306,0,0.0,0,118,36079.0,unknown,70,32,normal
38307,0,0.0,0,118,36079.0,unknown,70,32,normal
38309,0,0.0,0,114,36079.0,unknown,70,32,normal
38310,0,0.0,0,114,36079.0,unknown,70,32,normal
38312,0,0.0,0,119,36079.0,unknown,71,32,normal
38313,0,0.0,0,119,36079.0,unknown,71,32,normal
38315,0,0.0,0,113,36079.0,unknown,71,32,normal
38316,0,0.0,0,113,36079.0,unknown,71,32,normal
38318,0,0.0,0,111,36079.0,unknown,71,32,normal
38319,0,0.0,0,111,36079.0,unknown,71,32,normal
38321,0,0.0,0,114,36079.0,unknown,71,32,normal
38322,0,0.0,0,114,36079.0,unknown,71,32,normal
38324,0,0.0,0,119,36079.0,unknown,71,33,normal
38325,0,0.0,0,119,36079.0,unknown,71,33,normal
38327,0,0.0,0,119,36079.0,unknown,72,33,attack
38328,0,0.0,0,119,36079.0,unknown,72,33,attack
38330,0,0.0,0,119,36079.0,unknown,72,33,attack
38331,0,0.0,0,119,36079.0,unknown,72,33,attack
38333,0,0.0,0,118,36079.0,unknown,72,33,attack
38334,0,0.0,0,118,36079.0,unknown,72,33,attack
38336,0,0.0,0,118,36079.0,unknown,72,33,attack
38337,0,0.0,0,118,36079.0,unknown,72,33,attack
38339,0,0.0,0,116,36079.0,unknown,72,33,attack
38340,0,0.0,0,116,36079.0,unknown,72,33,attack
38342,0,0.0,0,112,36079.0,unknown,73,33,normal
38343,0,0.0,0,112,36079.0,unknown,73,33,normal
38345,0,0.0,0,118,36079.0,unknown,73,33,normal
38346,0,0.0,0,118,36079.0,unknown,73,33,normal
38348,0,0.0,0,120,36079.0,unknown,73,33,normal
38349,0,0.0,0,120,36079.0,unknown,73,33,normal
38351,0,0.0,0,115,36079.0,unknown,73,33,normal
38352,0,0.0,0,115,36079.0,unknown,73,33,normal
38354,0,0.0,0,115,36079.0,unknown,73,33,normal
38355,0,0.0,0,115,36079.0,unknown,73,33,normal
38357,0,0.0,0,112,36079.0,unknown,74,33,attack
38358,0,0.0,0,112,36079.0,unknown,74,33,attack
38360,0,0.0,0,112,36079.0,unknown,74,33,attack
38361,0,0.0,0,112,36079.0,unknown,74,33,attack
38363,0,0.0,0,120,36079.0,unknown,74,33,attack
38364,0,0.0,0,120,36079.0,unknown,74,33,attack
38366,0,0.0,0,120,36079.0,unknown,74,33,attack
38367,0,0.0,0,120,36079.0,unknown,74,33,attack
38369,0,0.0,0,119,36079.0,unknown,74,33,attack
38370,0,0.0,0,119,36079.0,unknown,74,33,attack
38372,0,0.0,0,114,36079.0,unknown,75,33,attack
38373,0,0.0,0,114,36079.0,unknown,75,33,attack
38375,0,0.0,0,118,36079.0,unknown,75,33,attack
38376,0,0.0,0,118,36079.0,unknown,75,33,attack
38378,0,0.0,0,113,36079.0,unknown,75,33,attack
38379,0,0.0,0,113,36079.0,unknown,75,33,attack
38381,0,0.0,0,114,36079.0,unknown,75,33,attack
38382,0,0.0,0,114,36079.0,unknown,75,33,attack
38384,0,0.0,0,115,36079.0,unknown,75,33,attack
38385,0,0.0,0,115,36079.0,unknown,75,33,attack
38387,0,0.0,0,119,36079.0,unknown,76,33,normal
38388,0,0.0,0,119,36079.0,unknown,76,33,normal
38390,0,0.0,0,116,36079.0,unknown,76,33,normal
38391,0,0.0,0,116,36079.0,unknown,76,33,normal
38393,0,0.0,0,116,36079.0,unknown,76,33,normal
38394,0,0.0,0,116,36079.0,unknown,76,33,normal
38396,0,0.0,0,112,36079.0,unknown,76,34,normal
38397,0,0.0,0,112,36079.0,unknown,76,34,normal
38399,0,0.0,0,115,36079.0,unknown,76,34,normal
38400,0,0.0,0,115,36079.0,unknown,76,34,normal
38402,0,0.0,0,120,36079.0,unknown,77,34,attack
38403,0,0.0,0,120,36079.0,unknown,77,34,attack
38405,0,0.0,0,111,36079.0,unknown,77,34,attack
38406,0,0.0,0,111,36079.0,unknown,77,34,attack
38408,0,0.0,0,119,36079.0,unknown,77,34,attack
38409,0,0.0,0,119,36079.0,unknown,77,34,attack
38411,0,0.0,0,113,36079.0,unknown,77,34,attack
38412,0,0.0,0,113,36079.0,unknown,77,34,attack
38414,0,0.0,0,118,36079.0,unknown,77,34,attack
38415,0,0.0,0,118,36079.0,unknown,77,34,attack
38417,0,0.0,0,120,36079.0,unknown,78,34,normal
38418,0,0.0,0,120,36079.0,unknown,78,34,normal
38420,0,0.0,0,115,36079.0,unknown,78,34,normal
38421,0,0.0,0,115,36079.0,unknown,78,34,normal
38423,0,0.0,0,111,36079.0,unknown,78,34,normal
38424,0,0.0,0,111,36079.0,unknown,78,34,normal
38426,0,0.0,0,115,36079.0,unknown,78,34,normal
38427,0,0.0,0,115,36079.0,unknown,78,34,normal
38429,0,0.0,0,118,36079.0,unknown,78,34,normal
38430,0,0.0,0,118,36079.0,unknown,78,34,normal
38432,0,0.0,0,120,36079.0,unknown,79,34,normal
38433,0,0.0,0,120,36079.0,unknown,79,34,normal
38435,0,0.0,0,118,36079.0,unknown,79,34,normal
38436,0,0.0,0,118,36079.0,unknown,79,34,normal
38438,0,0.0,0,113,36079.0,unknown,79,34,normal
38439,0,0.0,0,113,36079.0,unknown,79,34,normal
38441,0,0.0,0,111,36079.0,unknown,79,34,normal
38442,0,0.0,0,111,36079.0,unknown,79,34,normal
38444,0,0.0,0,114,36079.0,unknown,79,34,normal
38445,0,0.0,0,114,36079.0,unknown,79,34,normal
38447,0,0.0,0,116,36079.0,unknown,80,34,attack
38448,0,0.0,0,116,36079.0,unknown,80,34,attack
38450,0,0.0,0,117,36079.0,unknown,80,34,attack
38451,0,0.0,0,117,36079.0,unknown,80,34,attack
38453,0,0.0,0,118,36079.0,unknown,80,34,attack
38454,0,0.0,0,118,36079.0,unknown,80,34,attack
38456,0,0.0,0,112,36079.0,unknown,80,34,attack
38457,0,0.0,0,112,36079.0,unknown,80,34,attack
38459,0,0.0,0,120,36079.0,unknown,80,34,attack
38460,0,0.0,0,120,36079.0,unknown,80,34,attack
38462,0,0.0,0,116,36079.0,unknown,81,34,normal
38463,0,0.0,0,116,36079.0,unknown,81,34,normal
38465,0,0.0,0,113,36079.0,unknown,81,34,normal
38466,0,0.0,0,113,36079.0,unknown,81,34,normal
38468,0,0.0,0,116,36079.0,unknown,81,35,normal
38469,0,0.0,0,116,36079.0,unknown,81,35,normal
38471,0,0.0,0,120,36079.0,unknown,81,35,normal
38472,0,0.0,0,120,36079.0,unknown,81,35,normal
38474,0,0.0,0,115,36079.0,unknown,81,35,normal
38475,0,0.0,0,115,36079.0,unknown,81,35,normal
38477,0,0.0,0,118,36079.0,unknown,82,35,normal
38478,0,0.0,0,118,36079.0,unknown,82,35,normal
38480,0,0.0,0,119,36079.0,unknown,82,35,normal
38481,0,0.0,0,119,36079.0,unknown,82,35,normal
38483,0,0.0,0,115,36079.0,unknown,82,35,normal
38484,0,0.0,0,115,36079.0,unknown,82,35,normal
38486,0,0.0,0,117,36079.0,unknown,82,35,normal
38487,0,0.0,0,117,36079.0,unknown,82,35,normal
38489,0,0.0,0,117,36079.0,unknown,82,35,normal
38490,0,0.0,0,117,36079.0,unknown,82,35,normal
38492,0,0.0,0,116,36079.0,unknown,83,35,attack
38493,0,0.0,0,116,36079.0,unknown,83,35,attack
38495,0,0.0,0,111,36079.0,unknown,83,35,attack
38496,0,0.0,0,111,36079.0,unknown,83,35,attack
38498,0,0.0,0,116,36079.0,unknown,83,35,attack
38499,0,0.0,0,116,36079.0,unknown,83,35,attack
38501,0,0.0,0,120,36079.0,unknown,83,35,attack
38502,0,0.0,0,120,36079.0,unknown,83,35,attack
38504,0,0.0,0,116,36079.0,unknown,83,35,attack
38505,0,0.0,0,116,36079.0,unknown,83,35,attack
38507,0,0.0,0,111,36079.0,unknown,84,35,attack
38508,0,0.0,0,111,36079.0,unknown,84,35,attack
38510,0,0.0,0,119,36079.0,unknown,84,35,attack
38511,0,0.0,0,119,36079.0,unknown,84,35,attack
38513,0,0.0,0,117,36079.0,unknown,84,35,attack
38514,0,0.0,0,117,36079.0,unknown,84,35,attack
38516,0,0.0,0,118,36079.0,unknown,84,35,attack
38517,0,0.0,0,118,36079.0,unknown,84,35,attack
38519,0,0.0,0,119,36079.0,unknown,84,35,attack
38520,0,0.0,0,119,36079.0,unknown,84,35,attack
38522,0,0.0,0,117,36079.0,unknown,85,35,normal
38523,0,0.0,0,117,36079.0,unknown,85,35,normal
38525,0,0.0,0,117,36079.0,unknown,85,35,normal
38526,0,0.0,0,117,36079.0,unknown,85,35,normal
38528,0,0.0,0,111,36079.0,unknown,85,35,normal
38529,0,0.0,0,111,36079.0,unknown,85,35,normal
38531,0,0.0,0,118,36079.0,unknown,85,35,normal
38532,0,0.0,0,118,36079.0,unknown,85,35,normal
38534,0,0.0,0,113,36079.0,unknown,85,35,normal
38535,0,0.0,0,113,36079.0,unknown,85,35,normal
38537,0,0.0,0,113,36079.0,unknown,86,35,attack
38538,0,0.0,0,113,36079.0,unknown,86,35,attack
38540,0,0.0,0,114,36079.0,unknown,86,36,attack
38541,0,0.0,0,114,36079.0,unknown,86,36,attack
38543,0,0.0,0,115,36079.0,unknown,86,36,attack
38544,0,0.0,0,115,36079.0,unknown,86,36,attack
38546,0,0.0,0,118,36079.0,unknown,86,36,attack
38547,0,0.0,0,118,36079.0,unknown,86,36,attack
38549,0,0.0,0,112,36079.0,unknown,86,36,attack
38550,0,0.0,0,112,36079.0,unknown,86,36,attack
38552,0,0.0,0,120,36079.0,unknown,87,36,attack
38553,0,0.0,0,120,36079.0,unknown,87,36,attack
38555,0,0.0,0,112,36079.0,unknown,87,36,attack
38556,0,0.0,0,112,36079.0,unknown,87,36,attack
38558,0,0.0,0,116,36079.0,unknown,87,36,attack
38559,0,0.0,0,116,36079.0,unknown,87,36,attack
38561,0,0.0,0,116,36079.0,unknown,87,36,attack
38562,0,0.0,0,116,36079.0,unknown,87,36,attack
38564,0,0.0,0,115,36079.0,unknown,87,36,attack
38565,0,0.0,0,115,36079.0,unknown,87,36,attack
38567,0,0.0,0,116,36079.0,unknown,88,36,normal
38568,0,0.0,0,116,36079.0,unknown,88,36,normal
38570,0,0.0,0,120,36079.0,unknown,88,36,normal
38571,0,0.0,0,120,36079.0,unknown,88,36,normal
38573,0,0.0,0,118,36079.0,unknown,88,36,normal
38574,0,0.0,0,118,36079.0,unknown,88,36,normal
38576,0,0.0,0,120,36079.0,unknown,88,36,normal
38577,0,0.0,0,120,36079.0,unknown,88,36,normal
38579,0,0.0,0,118,36079.0,unknown,88,36,normal
38580,0,0.0,0,118,36079.0,unknown,88,36,normal
38582,0,0.0,0,112,36079.0,unknown,89,36,normal
38583,0,0.0,0,112,36079.0,unknown,89,36,normal
38585,0,0.0,0,117,36079.0,unknown,89,36,normal
38586,0,0.0,0,117,36079.0,unknown,89,36,normal
38588,0,0.0,0,120,36079.0,unknown,89,36,normal
38589,0,0.0,0,120,36079.0,unknown,89,36,normal
38591,0,0.0,0,111,36079.0,unknown,89,36,normal
38592,0,0.0,0,111,36079.0,unknown,89,36,normal
38594,0,0.0,0,117,36079.0,unknown,89,36,normal
38595,0,0.0,0,117,36079.0,unknown,89,36,normal
38597,0,0.0,0,115,36079.0,unknown,90,36,attack
38598,0,0.0,0,115,36079.0,unknown,90,36,attack
38600,0,0.0,0,120,36079.0,unknown,90,36,attack
38601,0,0.0,0,120,36079.0,unknown,90,36,attack
38603,0,0.0,0,119,36079.0,unknown,90,36,attack
38604,0,0.0,0,119,36079.0,unknown,90,36,attack
38606,0,0.0,0,115,36079.0,unknown,90,36,attack
38607,0,0.0,0,115,36079.0,unknown,90,36,attack
38609,0,0.0,0,112,36079.0,unknown,90,36,attack
38610,0,0.0,0,112,36079.0,unknown,90,36,attack
38612,0,0.0,0,111,36079.0,unknown,91,37,attack
38613,0,0.0,0,111,36079.0,unknown,91,37,attack
38615,0,0.0,0,119,36079.0,unknown,91,37,attack
38616,0,0.0,0,119,36079.0,unknown,91,37,attack
38618,0,0.0,0,115,36079.0,unknown,91,37,attack
38619,0,0.0,0,115,36079.0,unknown,91,37,attack
38621,0,0.0,0,118,36079.0,unknown,91,37,attack
38622,0,0.0,0,118,36079.0,unknown,91,37,attack
38624,0,0.0,0,111,36079.0,unknown,91,37,attack
38625,0,0.0,0,111,36079.0,unknown,91,37,attack
38627,0,0.0,0,116,36079.0,unknown,92,37,normal
38628,0,0.0,0,116,36079.0,unknown,92,37,normal
38630,0,0.0,0,118,36079.0,unknown,92,37,normal
38631,0,0.0,0,118,36079.0,unknown,92,37,normal
38633,0,0.0,0,118,36079.0,unknown,92,37,normal
38634,0,0.0,0,118,36079.0,unknown,92,37,normal
38636,0,0.0,0,117,36079.0,unknown,92,37,normal
38637,0,0.0,0,117,36079.0,unknown,92,37,normal
38639,0,0.0,0,117,36079.0,unknown,92,37,normal
38640,0,0.0,0,117,36079.0,unknown,92,37,normal
38642,0,0.0,0,114,36079.0,unknown,93,37,normal
38643,0,0.0,0,114,36079.0,unknown,93,37,normal
38645,0,0.0,0,115,36079.0,unknown,93,37,normal
38646,0,0.0,0,115,36079.0,unknown,93,37,normal
38648,0,0.0,0,116,36079.0,unknown,93,37,normal
38649,0,0.0,0,116,36079.0,unknown,93,37,normal
38651,0,0.0,0,113,36079.0,unknown,93,37,normal
38652,0,0.0,0,113,36079.0,unknown,93,37,normal
38654,0,0.0,0,111,36079.0,unknown,93,37,normal
38655,0,0.0,0,111,36079.0,unknown,93,37,normal
38657,0,0.0,0,120,36079.0,unknown,94,37,normal
38658,0,0.0,0,120,36079.0,unknown,94,37,normal
38660,0,0.0,0,120,36079.0,unknown,94,37,normal
38661,0,0.0,0,120,36079.0,unknown,94,37,normal
38663,0,0.0,0,119,36079.0,unknown,94,37,normal
38664,0,0.0,0,119,36079.0,unknown,94,37,normal
38666,0,0.0,0,112,36079.0,unknown,94,37,normal
38667,0,0.0,0,112,36079.0,unknown,94,37,normal
38669,0,0.0,0,114,36079.0,unknown,94,37,normal
38670,0,0.0,0,114,36079.0,unknown,94,37,normal
38672,0,0.0,0,111,36079.0,unknown,95,37,normal
38673,0,0.0,0,111,36079.0,unknown,95,37,normal
38675,0,0.0,0,120,36079.0,unknown,95,37,normal
38676,0,0.0,0,120,36079.0,unknown,95,37,normal
38678,0,0.0,0,118,36079.0,unknown,95,37,normal
38679,0,0.0,0,118,36079.0,unknown,95,37,normal
38681,0,0.0,0,115,36079.0,unknown,95,37,normal
38682,0,0.0,0,115,36079.0,unknown,95,37,normal
38684,0,0.0,0,117,36079.0,unknown,95,38,normal
38685,0,0.0,0,117,36079.0,unknown,95,38,normal
38687,0,0.0,0,120,36079.0,unknown,96,38,normal
38688,0,0.0,0,120,36079.0,unknown,96,38,normal
38690,0,0.0,0,112,36079.0,unknown,96,38,normal
