block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1155490000,76542900,4776018345.0,normal,29
2,1014330000,89887330,9934215025.0,normal,16
3,1229900000,48502500,15643578185.0,normal,23
4,1214110000,75826640,21615434670.0,normal,48
5,1521630000,55176800,28146431145.0,normal,11
6,1246580000,30091940,34716212070.0,normal,9
7,1172700000,53704200,41798264850.0,normal,10
8,1055191000,70263100,49246824565.0,normal,21
9,1413900000,54070740,57289847650.0,normal,41
10,1081903000,94624430,65373680825.0,normal,31
11,1322447000,51832640,74083894350.0,normal,44
12,1069910000,110440100,82886784290.0,normal,18
13,850377000,60707740,92036517345.0,normal,19
14,1107450000,35072800,101837451850.0,normal,29
15,1310400000,36494880,111949368040.0,normal,16
16,1529900000,18268490,122517883575.0,normal,18
17,1257950000,88046200,133230400270.0,normal,27
18,1272030000,93943400,144453556920.0,normal,42
19,1363450000,54653040,156028343975.0,normal,49
20,1045720000,42528340,167725335705.0,normal,21
21,1150064000,62185590,180024227020.0,normal,9
22,971130000,62751280,192550852475.0,normal,17
23,1039980000,19905890,205534727730.0,normal,8
24,961125000,67592400,218812894205.0,normal,39
25,1098040000,40855140,232564755550.0,normal,11
26,888640000,39005730,246467183570.0,normal,9
27,1411914000,64400380,261178355140.0,normal,28
28,1272820000,40839540,275846658790.0,normal,9
29,1042500000,40600200,290901229470.0,normal,8
30,1155307000,68147600,306520909645.0,normal,21
31,1144730000,64455900,322424616195.0,normal,15
32,1393170000,37527930,338790569340.0,normal,24
33,971120000,106071180,355208044250.0,normal,25
34,1359193000,47802800,372380655675.0,normal,3
35,1027179000,66007920,389521687310.0,normal,44
36,831130000,36973840,407048333440.0,normal,11
37,1048845000,58530900,425187023230.0,normal,45
38,1118478000,48303400,443551285195.0,normal,28
39,1170639000,72470600,462321804830.0,normal,47
40,965210000,83508600,481280616180.0,normal,46
41,1067140000,42195020,500667990550.0,normal,38
42,1092100000,23480100,520390872690.0,normal,18
43,990850000,50438930,540485308795.0,normal,29
44,977738000,44045900,561015519940.0,normal,33
45,1370830000,76593100,582223412925.0,normal,6
46,1026613000,121744360,603398339800.0,normal,6
47,1214048000,62661560,625162244840.0,normal,44
48,1037500000,47717840,647096304560.0,normal,45
49,1304450000,92460500,669581643220.0,normal,28
50,982350000,66410000,692108716540.0,normal,46
