block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,28500000,64600,60856600,normal,1947
2,9815000,0,120915800,normal,1930
3,8920000,42000,248000800,normal,1941
4,16050000,30200,389869400,normal,1946
5,83090000,75000,650563000,normal,1935
6,10293000,7545630,800116230,normal,1943
7,19055000,71800,1029754800,normal,1948
8,4150000,755000,1250154200,normal,1934
9,32925000,297800,1537293200,attack,1902
10,21947000,0,1835967800,attack,1906
11,18370000,545000,2171686200,normal,1921
12,12998000,571080,2470632280,attack,1906
13,16340000,256000,2865209600,normal,1943
14,42429000,0,3203605400,attack,1915
15,89327000,969700,3731552700,attack,1903
16,12330000,0,4126736400,normal,1946
17,44195000,655200,5572735000,normal,1946
18,11740000,10700,6452515500,attack,1919
19,8871000,103100,7761370900,normal,1938
20,11762000,0,8822226800,normal,1926
21,16559000,545000,10109212800,normal,1946
22,10972000,62200,11214011000,normal,1923
23,62663000,0,12296519800,attack,1919
24,38989000,1067000,13113016800,attack,1920
25,96140000,0,14021004800,normal,1939
26,9948000,8363100,14807879900,normal,1950
27,6723000,0,16452111800,normal,1921
28,63288000,0,17410180800,normal,1942
29,12834000,583100,18852553900,attack,1907
30,4985000,231000,20727360800,attack,1912
31,37960000,146000,22572070800,normal,1949
32,33998000,73100,24299667900,attack,1908
33,12307000,0,25665971800,normal,1921
34,17750000,0,27213270800,attack,1902
35,9650000,385000,29040787800,normal,1928
36,6884000,0,31047456800,attack,1914
37,14377000,0,32695205800,normal,1947
38,35342000,1184800,33548283600,attack,1916
39,13257000,81000,34925974800,attack,1908
40,21370000,318600,36641781400,attack,1902
41,12960000,0,38661484800,normal,1923
42,31726000,367800,40005310600,normal,1935
43,44440000,18600,42110507400,normal,1944
44,17880000,0,44215960800,attack,1911
45,10597000,0,46223521800,normal,1924
46,14053000,47700,48275669500,attack,1907
47,23920000,195000,50045551800,attack,1906
48,36200000,47700,52989668500,attack,1906
49,35250000,432700,55314335500,normal,1927
50,23443000,444700,57496784500,attack,1901
