block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,74307000,296000,90971000,normal,1536
2,83299000,315200,124942200,normal,1519
3,12036000,231000,150083000,normal,1514
4,40723000,4440800,447295400,normal,1533
5,54237000,7290000,1081950600,normal,1510
6,9193000,0,1797967000,normal,1539
7,34699000,121000,2285098400,normal,1537
8,35610000,5180,3099843980,normal,1510
9,11346000,0,4133512800,normal,1546
10,16670000,67500,4943325500,normal,1543
11,49312000,7840,5728199840,normal,1507
12,8852000,21800,6853691800,normal,1542
13,8058000,322000,7736819200,normal,1535
14,97120000,144900,8400608500,normal,1545
15,22080000,14200,8994471400,attack,1502
16,14590000,0,9841259200,normal,1539
17,12959000,0,10713920200,normal,1547
18,6998000,0,11783509600,normal,1546
19,110233000,71800,13084496000,normal,1527
20,9144000,171400,13927798600,normal,1546
21,40055000,0,15020359400,normal,1517
22,64490000,0,16230744800,normal,1512
23,21550000,51700,17198148500,normal,1531
24,14262000,545000,18744291800,attack,1502
25,16270000,42000,20020547200,normal,1540
26,4220000,590700,21864242300,normal,1537
27,3967000,0,23548336600,normal,1529
28,53546000,0,24978266000,normal,1509
29,8786000,362500,26343018900,normal,1541
30,14850000,4334200,27670075800,normal,1545
31,58733000,18600,28805206000,normal,1537
32,10338000,31700,30117845300,attack,1502
33,10253000,612600,31503562400,normal,1519
34,10793000,545000,33172314400,normal,1532
35,122998000,322000,35118705200,normal,1536
36,86141000,0,36281489000,normal,1519
37,23017000,779000,37981023600,normal,1520
38,30104000,0,39504552800,attack,1505
39,6583000,0,41163782200,normal,1507
40,40139000,169180,42621799380,normal,1537
41,9079000,0,44472049800,normal,1530
42,6523000,0,46384773400,normal,1536
43,17163000,18042000,47759218200,normal,1545
44,9002000,195200,50012148400,normal,1526
45,15550000,215000,51563008200,normal,1543
46,30690000,0,52984896000,normal,1546
47,37585000,0,55052670600,normal,1537
48,18500000,34700,56965970700,normal,1547
49,48990000,108100,58957684500,normal,1520
50,38837000,123280,61439484680,normal,1519
