block_id,total_gas,total_mev_captured,validator_type,validator_id
1,27623000,0,attack,1508
2,24180000,139000,normal,1549
3,24010000,838930,attack,1503
4,63070000,278000,attack,1504
5,80861000,1401000,normal,1539
6,158858000,1971200,attack,1517
7,26389000,812000,attack,1528
8,79730000,35685000,attack,1503
9,169303000,207100,attack,1517
10,23730000,188500,attack,1527
11,68079000,65800,attack,1507
12,87747000,16400,normal,1538
13,111780000,121400,attack,1508
14,128612000,1467200,attack,1527
15,125855000,453000,attack,1518
16,67825000,337000,attack,1504
17,45432000,146480,attack,1518
18,82550000,0,normal,1547
19,99424000,120000,attack,1505
20,35982000,263000,attack,1510
21,35175000,822700,attack,1522
22,64393000,8319000,normal,1537
23,53401000,4556730,normal,1534
24,26733000,649640,attack,1519
25,68636000,555700,normal,1535
26,107835000,1833900,attack,1521
27,72795000,79300,attack,1516
28,57619000,0,attack,1521
29,68333000,352100,normal,1549
30,62708000,0,normal,1539
31,54163000,629100,normal,1539
32,30857000,210200,attack,1516
33,96984000,135000,attack,1520
34,77703000,254600,normal,1547
35,89300000,223900,normal,1543
36,142300000,376600,attack,1503
37,57367000,14200,normal,1543
38,63361000,8643300,normal,1543
39,90170000,5180,normal,1547
40,41258000,580990,normal,1539
41,53730000,41600,attack,1521
42,48085000,592000,attack,1509
43,59067000,161840,attack,1518
44,67889000,10360,attack,1515
45,63842000,1065300,attack,1502
46,34966000,462000,attack,1508
47,23860000,686000,attack,1525
48,96474000,412000,attack,1505
49,14155000,0,normal,1542
50,78048000,58180,normal,1538
