block_id,total_gas,total_mev_captured,validator_type,validator_id
1,965225000,91421720,normal,245
2,1057800000,2426200,attack,213
3,1087060000,32606070,normal,245
4,905899000,72063240,attack,203
5,1298370000,70952140,normal,220
6,1148370000,36858700,attack,201
7,1071880000,166109360,normal,229
8,1050500000,53261560,attack,201
9,1451560000,36096100,normal,226
10,1277730000,66635600,normal,238
11,1590900000,35650600,normal,218
12,1074330000,32959040,attack,214
13,1295112000,60028600,normal,238
14,1123270000,44054600,normal,223
15,1104400000,40392030,attack,209
16,1243656000,45658600,normal,226
17,1055010000,87147340,normal,216
18,879643000,74315420,normal,228
19,1112520000,37066300,attack,209
20,1119160000,82867540,normal,232
21,953302000,89784000,attack,204
22,1141100000,19158790,attack,201
23,1193000000,18652330,attack,214
24,1285000000,1275420,attack,211
25,1193275000,139327650,normal,231
26,990357000,122716000,normal,222
27,1013600000,10166100,normal,222
28,1338500000,19139500,attack,201
29,1339000000,2242720,normal,237
30,1089203000,223731300,normal,233
31,1133282000,107241800,normal,223
32,1035908000,47437280,normal,249
33,1227010000,101290990,normal,238
34,1344670000,32491950,normal,230
35,987585000,40876100,attack,204
36,1138180000,61491200,normal,220
37,967922000,103669400,normal,223
38,1257970000,61852500,normal,229
39,1368200000,69129600,normal,236
40,1459840000,32419680,normal,238
41,1088501000,81200500,normal,250
42,965954000,59669500,normal,238
43,1440000000,708800,normal,243
44,1160200000,27870130,normal,239
45,870580000,60521230,normal,239
46,1203000000,679360,attack,215
47,1367090000,72791340,normal,227
48,1276240000,114444790,normal,243
49,1112370000,91435800,normal,247
50,1212498000,171778930,normal,231
