block_id,total_gas,total_mev_captured,validator_type,validator_id
1,27243000,948800,normal,1526
2,47339000,231000,normal,1538
3,25490000,109700,normal,1535
4,34453000,7807500,normal,1550
5,62033000,3130,normal,1539
6,36880000,0,normal,1524
7,70427000,56200,normal,1535
8,50100000,179300,normal,1517
9,80640000,18830,normal,1546
10,103570001,188000,attack,1505
11,73783000,1160090,normal,1524
12,63090000,273900,attack,1509
13,46714000,19700,normal,1547
14,22040000,39400,attack,1508
15,51020000,56200,normal,1528
16,21007000,296000,normal,1550
17,45197000,66100,normal,1549
18,28023000,68100,normal,1538
19,25499000,17736800,normal,1548
20,107784000,142000,normal,1537
21,13798000,154700,normal,1523
22,30372000,857400,normal,1517
23,19581000,112800,attack,1510
24,169514001,35200,attack,1511
25,23020000,790500,normal,1546
26,26595000,37330,normal,1534
27,43402000,98600,attack,1507
28,93806000,695000,normal,1516
29,75477000,0,attack,1505
30,64903000,905600,normal,1541
31,45451000,5754000,normal,1540
32,51773000,43600,normal,1522
33,24785000,231100,attack,1515
34,53897000,242830,normal,1548
35,107897000,231000,normal,1531
36,85197000,2726520,normal,1527
37,60810000,18600,normal,1539
38,22183000,60600,normal,1526
39,50184000,260300,normal,1534
40,52035000,35100,normal,1523
41,51484000,13800,normal,1530
42,94387000,195000,normal,1546
43,25125000,83530,normal,1517
44,20325000,7203800,normal,1516
45,41774000,8327400,normal,1517
46,37940000,159320,normal,1550
47,19208000,116400,normal,1521
48,19650000,338400,normal,1545
49,32010000,227220,normal,1536
50,28582000,67500,normal,1541
