transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
24252,43000004,545000,43000004,273,24250.0,unknown,1,1,attack,b_attack
26019,0,0,0,652,24252.0,unknown,1,1,attack,failed
24253,0,0,0,273,24250.0,unknown,1,1,attack,failed
24250,43000003,545000,43000003,279,24246.0,unknown,1,1,attack,b_attack
24251,0,0,0,279,24246.0,unknown,1,1,attack,failed
24246,43000002,545000,43000002,276,24241.0,unknown,1,1,attack,b_attack
24247,0,0,0,276,24241.0,unknown,1,1,attack,failed
24241,43000001,545000,43000001,275,24238.0,unknown,1,1,attack,b_attack
24242,0,0,0,275,24238.0,unknown,1,1,attack,failed
24238,43000000,545000,43000000,276,24234.0,unknown,1,1,attack,b_attack
24239,0,0,0,276,24234.0,unknown,1,1,attack,failed
24234,6100000,545000,6100000,277,24232.0,unknown,1,1,attack,b_attack
24235,0,0,0,277,24232.0,unknown,1,1,attack,failed
24232,5000000,545000,5000000,279,24229.0,unknown,1,1,attack,b_attack
24226,5000000,0,0,272,,unknown,1,1,attack,normal
24231,0,0,0,279,24229.0,unknown,1,1,attack,failed
24248,3600000,0,0,264,,unknown,1,1,attack,normal
24229,2400000,545000,2400000,275,24227.0,unknown,1,1,attack,b_attack
24240,2400000,0,0,262,,unknown,1,1,attack,normal
24233,2000000,0,0,262,,unknown,1,1,attack,normal
24243,2000000,0,0,263,,unknown,1,1,attack,normal
24230,0,0,0,275,24227.0,unknown,1,1,attack,failed
24219,1500000,0,0,265,,unknown,1,1,attack,normal
24236,1500000,0,0,270,,unknown,1,1,attack,normal
24245,1400000,0,0,265,,unknown,1,1,attack,normal
24227,460000,545000,0,275,,unknown,1,1,attack,normal
24249,870000,0,0,261,,unknown,1,1,attack,normal
24225,470000,0,0,272,,unknown,1,1,attack,normal
24223,460000,0,0,264,,unknown,1,1,attack,normal
24220,320000,0,0,264,,unknown,1,1,attack,normal
24237,190000,0,0,268,,unknown,1,1,attack,normal
24228,170000,0,0,275,,unknown,1,1,attack,normal
24244,150000,0,0,268,,unknown,1,1,attack,normal
24221,110000,0,0,274,,unknown,1,1,attack,normal
24224,79000,0,0,269,,unknown,1,1,attack,normal
24222,73000,0,0,274,,unknown,1,1,attack,normal
24287,43000016,545000,43000016,280,24285.0,unknown,2,2,attack,b_attack
26020,0,0,0,678,24287.0,unknown,2,2,attack,failed
24288,0,0,0,280,24285.0,unknown,2,2,attack,failed
24285,43000015,545000,43000015,272,24283.0,unknown,2,2,attack,b_attack
24286,0,0,0,272,24283.0,unknown,2,2,attack,failed
24283,43000014,545000,43000014,274,24279.0,unknown,2,2,attack,b_attack
24284,0,0,0,274,24279.0,unknown,2,2,attack,failed
24279,43000013,545000,43000013,280,24276.0,unknown,2,2,attack,b_attack
24280,0,0,0,280,24276.0,unknown,2,2,attack,failed
24276,43000012,545000,43000012,275,24272.0,unknown,2,2,attack,b_attack
24277,0,0,0,275,24272.0,unknown,2,2,attack,failed
24272,43000011,545000,43000011,272,24269.0,unknown,2,2,attack,b_attack
24273,0,0,0,272,24269.0,unknown,2,2,attack,failed
24269,43000010,545000,43000010,278,24267.0,unknown,2,2,attack,b_attack
24270,0,0,0,278,24267.0,unknown,2,2,attack,failed
24267,43000009,545000,43000009,271,24265.0,unknown,2,2,attack,b_attack
24268,0,0,0,271,24265.0,unknown,2,2,attack,failed
24265,43000008,545000,43000008,278,24261.0,unknown,2,2,attack,b_attack
24266,0,0,0,278,24261.0,unknown,2,2,attack,failed
24261,43000007,545000,43000007,280,24258.0,unknown,2,2,attack,b_attack
24262,0,0,0,280,24258.0,unknown,2,2,attack,failed
24258,43000006,545000,43000006,274,24255.0,unknown,2,2,attack,b_attack
24259,0,0,0,274,24255.0,unknown,2,2,attack,failed
24255,0,0,0,276,24252.0,unknown,2,2,attack,failed
24256,0,0,0,276,24252.0,unknown,2,2,attack,failed
24281,5000000,0,0,267,,unknown,2,2,attack,normal
24275,2400000,0,0,264,,unknown,2,2,attack,normal
24282,1700000,0,0,263,,unknown,2,2,attack,normal
24278,1500000,0,0,263,,unknown,2,2,attack,normal
24289,1400000,21800,0,270,,unknown,2,2,attack,normal
24260,1000000,0,0,265,,unknown,2,2,attack,normal
24264,300000,49100,0,263,,unknown,2,2,attack,normal
24254,190000,0,0,263,,unknown,2,2,attack,normal
24271,87000,0,0,263,,unknown,2,2,attack,normal
24263,85000,0,0,268,,unknown,2,2,attack,normal
24257,80000,0,0,265,,unknown,2,2,attack,normal
24274,80000,0,0,262,,unknown,2,2,attack,normal
24322,43000026,545000,43000026,275,24319.0,unknown,3,3,attack,b_attack
26021,0,0,0,674,24322.0,unknown,3,3,attack,failed
24323,0,0,0,275,24319.0,unknown,3,3,attack,failed
24319,43000025,545000,43000025,272,24313.0,unknown,3,3,attack,b_attack
24320,0,0,0,272,24313.0,unknown,3,3,attack,failed
24313,43000024,545000,43000024,277,24311.0,unknown,3,3,attack,b_attack
24314,0,0,0,277,24311.0,unknown,3,3,attack,failed
