block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,27965000,853300,22383316.978198953,attack,4071
2,29675000,71200,27610600.0,attack,4073
3,40149000,0,40149000.0,attack,4083
4,57260000,1557000,39781400.0,attack,4077
5,45180000,0,45180000.0,attack,4074
6,53518000,279980,26791590.0,attack,4060
7,63620000,0,63620000.0,attack,4083
8,153480000,647840,134871840.0,attack,4058
9,90270000,1941500,84952500.0,attack,4089
10,31078000,1020000,29588000.0,attack,4077
11,44488000,997400,26473100.0,attack,4073
12,29037000,333650,27509650.0,attack,4085
13,29804000,753000,25761000.0,attack,4082
14,125587000,507000,123658900.0,attack,4076
15,47849000,215400,20992600.0,attack,4062
16,45320000,411600,26716300.0,attack,4075
17,68455000,0,68455000.0,attack,4064
18,88374000,451580,58819190.0,attack,4078
19,46484000,1013200,28429100.0,attack,4084
20,127393000,663000,98040900.0,attack,4083
21,81794000,247200,80393500.0,attack,4095
22,101087001,695000,58762300.0,attack,4057
23,68740000,1696100,64181100.0,attack,4057
24,54233000,25600,49245800.0,attack,4068
25,57677000,0,57677000.0,attack,4080
26,106307000,422700,102948700.0,attack,4081
27,90228000,31400,89933700.0,attack,4052
28,69275000,727100,63696470.0,attack,4065
29,129428000,78780,110469980.0,attack,4078
30,68738000,9050000,71768000.0,attack,4063
31,86740000,313730,83439930.0,attack,4093
32,20893000,360900,18489900.0,attack,4099
33,38020000,212580,36724740.0,attack,4088
34,55423000,35416400,46139400.0,attack,4059
35,25983000,129200,25517600.0,attack,4096
36,29400000,0,29400000.0,attack,4091
37,18450000,1964500,19295500.0,attack,4090
38,33713000,34580,28741190.0,attack,4054
39,38526000,37200,33544600.0,attack,4055
40,18941000,169600,18115800.0,attack,4091
41,30330000,150000,25905000.0,attack,4087
42,74024000,90200,72701400.0,attack,4072
43,87943000,0,87943000.0,attack,4076
44,155576000,1188000,155910000.0,attack,4075
45,48265000,147400,46044300.0,attack,4067
46,90020000,241400,88113700.0,attack,4052
47,24253000,0,24253000.0,attack,4068
48,179183000,161900,136271800.0,attack,4052
49,57409000,1471000,31370000.0,attack,4097
50,43096000,35466100,60392100.0,attack,4087
