block_id,total_gas,total_mev_captured,validator_type,validator_id
1,27062000,651800,normal,2976
2,101777000,333390,normal,2976
3,30778000,6390,normal,2988
4,65958000,512000,attack,2954
5,66423000,0,attack,2955
6,57803000,45900,attack,2954
7,55370000,192400,attack,2964
8,37697000,9341100,attack,2969
9,76548000,606000,attack,2972
10,95358000,0,normal,2997
11,47414000,1110330,attack,2973
12,40187000,231000,normal,2990
13,102992000,0,attack,2961
14,34406000,719000,normal,2977
15,103083000,4399300,attack,2957
16,23983000,21800,normal,3000
17,62860000,13900,normal,2979
18,110130000,151300,attack,2966
19,45829000,0,normal,2989
20,44123000,537500,normal,2994
21,79641000,497310,normal,2978
22,102438000,44100,normal,2989
23,87168000,150300,normal,3000
24,30985000,1081390,normal,2980
25,44674000,0,normal,3000
26,20913000,659300,normal,2984
27,77658000,150500,attack,2968
28,26184000,840800,normal,2993
29,75639000,285000,normal,2985
30,88366000,138600,attack,2958
31,65927000,50300,attack,2957
32,27218000,1360030,attack,2963
33,31341000,12800,normal,2984
34,70654000,129200,attack,2956
35,52547000,4354000,normal,2987
36,25001000,410000,normal,2998
37,48607000,27800,attack,2974
38,27999000,538500,normal,2990
39,27358000,1609900,attack,2974
40,20918000,109260,attack,2965
41,31562000,0,normal,2997
42,30615000,258600,attack,2967
43,74908000,19700,normal,2983
44,37340000,552700,attack,2952
45,26172000,146000,normal,2978
46,85417000,1356000,attack,2959
47,85334000,24600,attack,2954
48,25344000,643600,attack,2958
49,66014000,83520,normal,2999
50,51969000,147300,normal,2999
