block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,34668000,42000,49950000,attack,1477
2,4367000,0,74543000,attack,1451
3,26280000,85400,132085400,normal,1486
4,7830000,8520,225487560,attack,1468
5,14917000,436500,333955900,attack,1480
6,77220000,24700,527017500,normal,1486
7,12153000,583700,679748060,attack,1464
8,12927000,0,840291720,attack,1473
9,12107000,0,1036642120,normal,1496
10,63407000,0,1327929560,attack,1459
11,11610000,44690,1642432850,attack,1466
12,9719000,73100,1909740660,attack,1476
13,5370000,0,2346574160,attack,1471
14,23982000,15100,2651554620,attack,1463
15,15742000,283000,3085804040,attack,1482
16,28960000,17749100,3668743740,attack,1467
17,7576000,17771800,4286055080,attack,1459
18,77443000,181000,4807118720,attack,1454
19,28370000,0,5672205520,attack,1463
20,105802000,139200,6137913040,attack,1452
21,5061000,289000,6799577440,normal,1497
22,16542000,34700,7618059740,attack,1462
23,51070000,368600,8446960200,attack,1459
24,5429000,18833300,9314039500,normal,1489
25,20527000,78700,10185621460,attack,1473
26,4757000,975400,11286237840,normal,1493
27,34284000,52000,12137045920,attack,1465
28,12646000,45790,12894389150,attack,1464
29,15868000,1451800,13702204600,normal,1494
30,51896000,0,14564168240,normal,1495
31,26877000,121000,15548291760,attack,1457
32,4930000,4395000,16573440280,normal,1499
33,41250000,0,17850620880,attack,1471
34,44857000,18600,19057085040,normal,1493
35,24150000,0,20098563920,attack,1457
36,73516000,0,21609002560,normal,1487
37,14762000,17000,22679670040,attack,1485
38,52312000,200640,23973425200,attack,1484
39,56588000,0,25066688000,attack,1455
40,12820000,0,26341341520,attack,1472
41,49140000,17792100,27747675140,attack,1476
42,37684000,5630,29104454190,attack,1482
43,28850000,301800,30185086760,normal,1496
44,19059000,5630,31172352950,attack,1473
45,37580000,14200,32431869960,attack,1478
46,19500000,382800,33447511920,attack,1465
47,3960000,17700000,35326361760,attack,1457
48,44851000,5640,36790962880,attack,1461
49,14100000,1073390,38231484110,normal,1491
50,56647000,155700,39520283820,attack,1479
