block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,27696000,328000,18757926.89339467,attack,6877
2,56583000,1670000,47570512.18222721,attack,6861
3,64447000,389500,64255500.0,attack,6855
4,150563000,1104840,149003840.0,attack,6880
5,26041000,0,26041000.0,attack,6876
6,52840000,1366500,26837500.0,attack,6853
7,23988000,333000,23740000.0,attack,6869
8,105602000,430000,105167000.0,attack,6874
9,90031000,955700,63964900.0,attack,6872
10,99090000,0,99090000.0,attack,6853
11,34869000,788000,30518000.0,attack,6868
12,88415000,59300,45462000.0,attack,6857
13,63350000,93000,59196500.0,attack,6879
14,94825000,68700,94893700.0,normal,6894
15,20807000,150000,20012000.0,attack,6861
16,43785000,278800,42442800.0,attack,6882
17,132983000,52100,133035100.0,normal,6893
18,57598000,1163000,57566000.0,attack,6862
19,22970000,236500,20631500.0,attack,6885
20,71555000,491130,69815130.0,attack,6872
21,31014000,0,31014000.0,normal,6897
22,100407000,93000,98853500.0,attack,6871
23,103160000,1580720,98276720.0,attack,6856
24,93960000,38610,63984710.0,attack,6872
25,82010000,317000,63291400.0,attack,6863
26,72169000,1796500,73965500.0,normal,6894
27,39409000,479100,39433100.0,attack,6885
28,19184000,25600,19026800.0,attack,6853
29,84060000,1090000,79405000.0,attack,6878
30,30535000,348400,28261600.0,attack,6869
31,151620000,88800,151708800.0,normal,6900
32,124448000,586400,81749400.0,attack,6861
33,78391000,106200,78497200.0,normal,6889
34,73210000,255900,54344900.0,attack,6884
35,31041000,744500,31785500.0,normal,6889
36,39582000,153340,39735340.0,normal,6898
37,89659000,279200,89938200.0,normal,6895
38,51085000,177400,51262400.0,normal,6894
39,33370000,0,33370000.0,attack,6864
40,55194000,310500,54365500.0,attack,6872
41,60740000,101320,60841320.0,normal,6891
42,70716000,25600,65728800.0,attack,6854
43,23740000,298200,20317200.0,attack,6870
44,63010000,466100,36408600.0,attack,6873
45,85946000,5180,85951180.0,normal,6897
46,25628000,161300,25789300.0,normal,6893
47,73206000,651400,71727200.0,attack,6864
48,18289000,69400,18153700.0,attack,6878
49,80204000,292000,53350000.0,attack,6851
50,56090000,200000,50990000.0,attack,6860
