block_id,total_gas,total_mev_captured,validator_type,validator_id
1,864657171,472800,attack,4202
2,1032000732,472800,attack,4227
3,1032001308,472800,attack,4233
4,1032001884,472800,attack,4240
5,1032002460,472800,attack,4219
6,1032003036,472800,attack,4242
7,989003450,453100,normal,4250
8,1032004188,472800,attack,4219
9,1032004764,472800,attack,4221
10,1032005340,472800,attack,4242
11,1032005916,472800,attack,4223
12,1032006492,472800,attack,4231
13,1032007068,472800,attack,4202
14,1032007644,472800,attack,4227
15,1032008220,472800,attack,4232
16,1032008796,472800,attack,4205
17,1032009372,472800,attack,4214
18,1032009948,472800,attack,4235
19,1032010524,472800,attack,4232
20,1032011100,472800,attack,4235
21,989011178,453100,normal,4250
22,989011730,453100,normal,4247
23,1032012828,472800,attack,4212
24,1032013404,472800,attack,4201
25,1032013980,472800,attack,4209
26,1032014556,472800,attack,4217
27,1032015132,472800,attack,4228
28,1032015708,472800,attack,4220
29,1032016284,472800,attack,4220
30,1075017550,492500,attack,4243
31,1032017436,472800,attack,4208
32,989017250,453100,normal,4248
33,1032018588,472800,attack,4235
34,1032019164,472800,attack,4212
35,1032019740,472800,attack,4209
36,1032020316,472800,attack,4241
37,1032020892,472800,attack,4230
38,1032021468,472800,attack,4206
39,1032022044,472800,attack,4223
40,1032022620,472800,attack,4234
41,1032023196,472800,attack,4236
42,1032023772,472800,attack,4236
43,1032024348,472800,attack,4232
44,1032024924,472800,attack,4218
45,1032025500,472800,attack,4214
46,1032026076,472800,attack,4242
47,1032026652,472800,attack,4204
48,1032027228,472800,attack,4207
49,1075028950,492500,attack,4215
50,1032028380,472800,attack,4219
