block_id,total_gas,total_mev_captured,validator_type,validator_id
1,24461000,200080,attack,3687
2,116527000,1155400,normal,3699
3,14431000,0,attack,3676
4,8243000,0,attack,3657
5,76612000,240700,normal,3700
6,61640000,381000,attack,3661
7,33140000,90990,attack,3651
8,171260000,214100,attack,3687
9,32553000,17730200,attack,3657
10,48033000,0,attack,3675
11,52552000,7593700,attack,3694
12,47522000,0,attack,3687
13,11602000,0,attack,3682
14,22260000,31700,attack,3690
15,13498000,769000,attack,3694
16,9330000,0,normal,3698
17,49570000,324100,attack,3655
18,12688000,1190000,attack,3653
19,89480000,12800,attack,3657
20,6807000,0,attack,3685
21,12850000,4603000,attack,3663
22,12753000,11200,attack,3688
23,55329000,285000,attack,3678
24,10350000,21800,attack,3658
25,42650000,281300,attack,3675
26,98064000,12300,attack,3692
27,22492000,0,attack,3687
28,11505000,341000,attack,3660
29,30734000,0,attack,3658
30,15046000,71800,attack,3673
31,3984000,83520,attack,3695
32,51370000,296000,attack,3662
33,15820000,923600,attack,3678
34,53698000,594000,normal,3697
35,7497000,293700,attack,3666
36,59747000,8520,attack,3663
37,72119000,243300,normal,3697
38,9150000,0,attack,3677
39,7748000,91600,attack,3690
40,14880000,100000,attack,3695
41,12570000,108000,attack,3680
42,13864000,54900,normal,3698
43,10817000,665000,attack,3685
44,7158000,323030,attack,3674
45,16022000,316000,normal,3698
46,51019000,0,attack,3691
47,9440000,87300,attack,3695
48,32733000,8520,attack,3664
49,52060000,545000,attack,3689
50,29730000,918000,attack,3686
