block_id,total_gas,total_mev_captured,validator_type,validator_id
1,858920171,1671400,normal,6893
2,989000713,1485800,normal,6885
3,989001265,1485800,normal,6867
4,989001817,1485800,normal,6877
5,989002369,1485800,normal,6883
6,989002921,1485800,normal,6887
7,989003473,1485800,normal,6857
8,989004025,1485800,normal,6898
9,989004577,1485800,normal,6889
10,989005129,1485800,normal,6887
11,989005681,1485800,normal,6871
12,989006233,1485800,normal,6893
13,989006785,1485800,normal,6898
14,989007337,1485800,normal,6856
15,989007889,1485800,normal,6853
16,989008441,1485800,normal,6890
17,989008993,1485800,normal,6866
18,989009545,1485800,normal,6869
19,989010097,1485800,normal,6854
20,989010649,1485800,normal,6900
21,989011201,1485800,normal,6868
22,989011753,1485800,normal,6877
23,989012305,1485800,normal,6875
24,989012857,1485800,normal,6896
25,989013409,1485800,normal,6854
26,989013961,1485800,normal,6859
27,989014513,1485800,normal,6888
28,989015065,1485800,normal,6867
29,989015617,1485800,normal,6853
30,989016169,1485800,normal,6872
31,989016721,1485800,normal,6863
32,989017273,1485800,normal,6877
33,989017825,1485800,normal,6885
34,989018377,1485800,normal,6866
35,989018929,1485800,normal,6887
36,989019481,1485800,normal,6852
37,989020033,1485800,normal,6896
38,989020585,1485800,normal,6899
39,989021137,1485800,normal,6881
40,989021689,1485800,normal,6897
41,989022241,1485800,normal,6897
42,989022793,1485800,normal,6881
43,989023345,1485800,normal,6881
44,989023897,1485800,normal,6888
45,989024449,1485800,normal,6860
46,989025001,1485800,normal,6853
47,989025553,1485800,normal,6860
48,989026105,1485800,normal,6868
49,989026657,1485800,normal,6878
50,989027209,1485800,normal,6875
