block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,93830000,1059170,59880758.7633229,attack,2682
2,20916000,772440,19738440.0,attack,2662
3,45705000,528400,26977400.0,attack,2676
4,59463000,687000,53686000.0,attack,2677
5,102799000,109800,83875700.0,attack,2659
6,69801000,306200,69706500.0,attack,2651
7,34580000,538000,33097000.0,attack,2683
8,21079000,165200,20306700.0,attack,2673
9,112560000,810900,69989900.0,attack,2684
10,68007000,750300,62088300.0,attack,2664
11,66615000,397900,64365200.0,attack,2698
12,25046000,742000,24238000.0,attack,2669
13,66411000,512000,36667000.0,attack,2687
14,79620000,602400,73854300.0,attack,2659
15,57381000,2064700,53476700.0,attack,2687
16,167545000,382700,165866700.0,attack,2680
17,75803000,117100,48885400.0,attack,2670
18,111030000,725200,110211600.0,attack,2671
19,34280000,1923630,31044630.0,attack,2674
20,40225000,9313600,43818600.0,attack,2700
21,76493000,1095180,76043180.0,attack,2668
22,23811000,32800,23657400.0,attack,2667
23,46355000,0,46355000.0,attack,2652
24,40543000,0,40543000.0,attack,2671
25,115442000,35721100,130963100.0,attack,2652
26,29505000,353500,25197500.0,attack,2663
27,101146000,521900,58607200.0,attack,2681
28,38985000,659900,37848900.0,attack,2677
29,39025000,15680,20032840.0,attack,2676
30,74032000,649630,73729630.0,attack,2655
31,18936000,1605500,19452500.0,attack,2658
32,32314000,112100,26289300.0,attack,2684
33,106642001,743900,64129900.0,attack,2699
34,57090000,35400000,72890000.0,attack,2685
35,87802000,611000,45157000.0,attack,2687
36,64230000,32800,62746400.0,attack,2657
37,28656000,250700,26398700.0,attack,2678
38,109857000,95300,79939500.0,attack,2653
39,102973000,395230,73222230.0,attack,2682
40,23875000,1588200,21484200.0,attack,2679
41,62020000,313100,58594100.0,attack,2691
42,61885000,1918000,62604000.0,attack,2678
43,78609000,98300,76292200.0,attack,2672
44,54062000,95900,48043700.0,attack,2679
45,46881000,622200,28207200.0,attack,2662
46,162215001,751000,119681000.0,attack,2690
47,85580000,1796200,84680200.0,attack,2661
48,34131000,566000,32414000.0,attack,2652
49,60052000,47000,58675500.0,attack,2658
50,98088000,361260,92143630.0,attack,2685
