block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,57236000,169600,38970060.1790609,attack,3502
2,51509000,390000,39985043.05224401,attack,3522
3,56830000,1018000,52467000.0,attack,3525
4,94845000,313900,93545100.0,attack,3520
5,55099000,848100,53178100.0,attack,3524
6,130096000,10360,126601180.0,attack,3517
7,110580000,144500,67676800.0,attack,3515
8,44653000,825100,43163900.0,attack,3520
9,34477000,8645630,19802630.0,attack,3510
10,79746000,18032600,70729500.0,attack,3507
11,63519000,1050130,58130130.0,attack,3527
12,39423000,1103900,34981900.0,attack,3515
13,86196000,73600,81232800.0,attack,3502
14,129032000,597800,86615600.0,attack,3528
15,58552000,231600,55517500.0,attack,3522
16,22114000,725000,22839000.0,normal,3546
17,21071000,23500,21094500.0,normal,3542
18,18947000,13900,18960900.0,normal,3533
19,52066000,14595700,55871700.0,attack,3526
20,118274000,23520,117919680.0,attack,3507
21,55617000,995800,56612800.0,normal,3533
22,67136000,10360,66541180.0,attack,3504
23,82130000,2004100,53589100.0,attack,3525
24,35725000,770100,32739100.0,attack,3526
25,105518000,411000,105929000.0,normal,3547
26,132477001,396800,89859900.0,attack,3512
27,56796000,0,56796000.0,normal,3541
28,22678000,0,22678000.0,attack,3508
29,18470000,491400,17414900.0,attack,3511
30,34718000,66600,28651300.0,attack,3521
31,69700000,228900,69928900.0,normal,3541
32,30756000,140720,28830620.0,attack,3502
33,66582000,35400000,81882000.0,attack,3528
34,51310000,7603000,58913000.0,normal,3531
35,26484000,920400,27404400.0,normal,3549
36,67239000,281200,61204900.0,attack,3505
37,44488000,147800,41079600.0,attack,3502
38,102776000,1017980,73788340.0,attack,3504
39,24793000,0,24793000.0,attack,3504
40,99696000,35406390,116932390.0,attack,3509
41,27063000,14689000,31962000.0,attack,3506
42,78763000,69600,51815600.0,attack,3514
43,38373000,323100,38696100.0,normal,3548
44,92199000,288000,88840500.0,attack,3523
45,40642000,423300,36370300.0,attack,3507
46,20782000,1332700,19745700.0,attack,3505
47,97644000,296000,97212500.0,attack,3523
48,57790000,112400,56246200.0,attack,3507
49,109411000,857100,90983100.0,attack,3526
50,37590000,55100,37645100.0,normal,3546
