block_id,total_gas,total_mev_captured,validator_type,validator_id
1,21570000,54800,attack,805
2,19220000,34700,normal,818
3,6133000,4391800,normal,827
4,4027000,59800,attack,803
5,30972000,0,normal,835
6,24293000,176800,normal,820
7,59647000,779000,normal,821
8,12995000,0,normal,819
9,42410000,15100,normal,818
10,12270000,0,normal,837
11,14553000,0,normal,814
12,24060000,43600,normal,816
13,39957000,33300,normal,833
14,16333000,380200,normal,819
15,87957000,80900,normal,841
16,14469000,191900,normal,845
17,30162000,24700,normal,837
18,39493000,0,normal,843
19,4065000,396300,normal,812
20,3620000,3130,normal,834
21,16208000,3130,normal,843
22,8497000,47700,normal,848
23,80194000,139000,normal,845
24,12383000,42000,normal,808
25,60723000,4334200,normal,836
26,7650000,758000,attack,805
27,5407000,0,normal,835
28,10457000,66100,normal,831
29,47018000,36800,normal,821
30,10079000,75000,normal,818
31,8710000,121000,normal,829
32,2897000,0,normal,812
33,12464000,80900,attack,802
34,33118000,58000,normal,819
35,56230000,256000,normal,835
36,38625000,256000,normal,809
37,13667000,0,normal,844
38,10141000,164000,normal,817
39,32577000,769000,normal,832
40,11773000,47700,normal,811
41,15680000,0,normal,824
42,7902000,83200,normal,825
43,10455000,336000,normal,811
44,5639000,0,normal,843
45,11900000,0,normal,815
46,18150000,283000,normal,811
47,35887000,13900,normal,830
48,15580000,155000,normal,809
49,55880000,0,normal,850
50,57200000,469300,normal,817
