block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,690580000,26316180,27822543607.96628,attack,411
2,1001154000,38338000,70934906358.10117,attack,403
3,652623000,26466200,121827015749.0713,attack,402
4,589370000,37394100,186194391115.4449,attack,413
5,650248000,40506600,257808137978.64682,attack,416
6,709900000,22857300,346168607067.8873,attack,404
7,626300000,993430,444204645738.7161,attack,404
8,892770000,43533400,555953811057.988,attack,415
9,556590000,97561330,665697091528.4061,attack,405
10,619472000,79934100,788801269915.9868,attack,411
11,773093000,65660000,929640961834.718,attack,412
12,615470000,14947780,1086496590225.4609,attack,407
13,555800000,31068500,1220337349346.8892,attack,406
14,730130000,15598540,1367682071279.8657,attack,415
15,463652000,51667400,1574445041978.0657,attack,408
16,527950000,21956600,1739659377589.2874,attack,413
17,835600000,8766600,1974130996162.661,attack,415
18,788500000,34809740,2198163680177.6355,attack,418
19,357170000,26353730,2395646338619.6035,attack,417
20,686420000,42404220,2576506685105.9565,attack,401
21,686889000,26587200,2765440349253.443,attack,418
22,534240000,36207700,3106086491309.696,attack,401
23,841990000,8426900,3376480335016.2695,attack,415
24,689300000,1191300,3587806601211.9062,attack,413
25,548405000,57447300,3921971891114.9453,attack,402
26,650885000,7656840,4296157865917.8145,attack,410
27,754400000,50811000,4430979020991.0205,attack,409
28,537270000,66289600,4782958604164.35,attack,417
29,541100000,30330130,5197605982383.115,attack,403
30,639090000,54778600,5473434815073.313,attack,420
31,775319000,69072300,5692055426268.202,attack,407
32,772200000,7821400,6151145389695.949,attack,410
33,510060000,68790600,6564796550051.128,attack,418
34,386823000,52805200,7034164356080.248,attack,417
35,574282000,62003500,7408711468211.12,attack,403
36,657900000,13073800,7787860303055.722,attack,412
37,662564000,87611500,8088169739461.34,attack,419
38,631486000,97371330,8573569233135.586,attack,417
39,831690000,50125540,9051378781908.43,attack,409
40,594600000,6868080,9518574468424.857,attack,408
41,724139000,55049040,9943143925716.41,attack,402
42,506850000,26143200,10334855859868.146,attack,402
43,746910000,41962240,10757162592737.062,attack,414
44,837000000,14966000,10959183609511.93,attack,401
45,719600000,1712540,11725979502279.627,attack,409
46,790810000,79507450,12496975168886.602,attack,402
47,779060000,26121720,12934938446755.684,attack,405
48,801487000,32829700,13053472335946.084,attack,410
49,779710000,12253000,13780364301989.121,attack,403
50,699500000,7446830,14733881614400.174,attack,420
