block_id,total_gas,total_mev_captured,validator_type,validator_id
1,20719000,25600,attack,6301
2,28553000,8923000,attack,6335
3,59333000,283800,attack,6333
4,89773000,155300,attack,6306
5,85981000,327600,attack,6301
6,81866000,35599600,attack,6304
7,133612000,112200,attack,6306
8,31016000,239300,attack,6320
9,64470000,1320100,attack,6318
10,19806000,17715300,normal,6345
11,94087000,638000,attack,6319
12,76108000,554000,attack,6335
13,49199000,1834600,attack,6317
14,103381000,241240,attack,6304
15,22178000,285200,attack,6302
16,64662000,302300,attack,6329
17,79115000,1200800,attack,6319
18,24177000,8640000,attack,6339
19,26270000,451900,attack,6328
20,31552000,1053600,attack,6339
21,75728000,252700,attack,6308
22,142760000,17040,attack,6335
23,36306000,104200,attack,6319
24,13876000,242000,attack,6311
25,46332000,188700,normal,6350
26,30012000,38440,attack,6315
27,86170000,429800,attack,6322
28,86071000,17950400,normal,6350
29,34931000,515200,attack,6303
30,66355000,87200,attack,6312
31,17682000,261600,attack,6303
32,86824000,9444500,attack,6330
33,58708000,34000,attack,6338
34,57526000,1657800,attack,6329
35,52089000,164000,normal,6345
36,31149000,1255800,normal,6342
37,22921000,0,normal,6349
38,78596000,43600,attack,6334
39,39807000,102400,attack,6302
40,25664000,0,normal,6350
41,66324000,84000,attack,6314
42,57963000,232040,attack,6322
43,51644000,591320,attack,6327
44,56118000,240400,attack,6303
45,27838000,11260,attack,6313
46,95093001,1403440,attack,6323
47,24537000,166600,attack,6317
48,55449000,321600,attack,6338
49,44957000,304480,attack,6315
50,19838000,124520,attack,6303
