block_id,total_gas,total_mev_captured,validator_type,validator_id
1,803270000,18135930,attack,22
2,703640000,66086200,attack,16
3,1199000000,1394180,attack,30
4,1120298000,26019290,attack,38
5,1355000000,19774200,attack,41
6,931670000,43141190,attack,32
7,1253350000,22791640,attack,6
8,1153600000,44239900,attack,24
9,1208800000,18390280,attack,25
10,1244000000,6774800,attack,12
11,1115000000,1361400,attack,25
12,1139000000,747500,attack,6
13,1237000000,4880920,attack,22
14,1146200000,54137600,attack,32
15,1263500000,19721100,attack,44
16,1261500000,18777700,attack,18
17,1184100000,35585000,attack,30
18,1245000000,762500,attack,48
19,1175200000,17894780,attack,37
20,1247500000,17974140,attack,39
21,1199300000,18347700,attack,16
22,1209100000,36941800,attack,8
23,1272500000,18945000,attack,13
24,1304000000,472730,attack,16
25,796680000,177111920,attack,1
26,1277600000,18425480,attack,30
27,1182900000,35828300,attack,2
28,1140000000,3096560,attack,50
29,1311910000,25891000,attack,4
30,1197130000,53492350,attack,21
31,1065950000,53764400,attack,11
32,1244500000,18486200,attack,17
33,1119900000,54346100,attack,19
34,1400000000,1071500,attack,42
35,1046600000,36647140,attack,2
36,1131000000,8531640,attack,8
37,1087630000,38040900,attack,25
38,1291300000,18011190,attack,2
39,1118300000,18803100,attack,14
40,884680000,89411350,attack,8
41,1217000000,332240,attack,49
42,1287000000,5879240,attack,2
43,1273000000,1512490,attack,33
44,1241970000,18847440,attack,46
45,1059300000,53756260,attack,15
46,1135330000,88651600,attack,13
47,1070000000,1254400,attack,6
48,1265340000,35598000,attack,15
49,1098270000,54354400,attack,27
50,1088950000,54252810,attack,5
