block_id,total_gas,total_mev_captured,validator_type,validator_id
1,75037000,176200,normal,5591
2,89436000,188500,normal,5596
3,186812000,0,normal,5574
4,21200000,279800,normal,5573
5,24170000,108000,normal,5566
6,80967000,21640,normal,5592
7,17398000,50300,normal,5563
8,15284000,320600,normal,5565
9,21600000,594000,normal,5579
10,96315000,75000,normal,5560
11,68325000,128000,normal,5598
12,51533000,87600,normal,5586
13,23667000,2680800,attack,5552
14,49532000,347000,normal,5571
15,42617000,437300,normal,5564
16,23921000,14933500,attack,5553
17,53143000,572700,normal,5558
18,39340000,42000,normal,5565
19,63053000,1674000,normal,5568
20,42732000,513000,normal,5570
21,75599000,1699400,normal,5567
22,76592000,56200,normal,5597
23,143547000,0,normal,5575
24,23263000,1170200,normal,5571
25,110947000,52230,normal,5564
26,28493000,5180,normal,5578
27,91947000,284400,attack,5555
28,27875000,0,normal,5597
29,60306000,1572200,attack,5552
30,35764000,825200,normal,5585
31,35875000,250900,normal,5575
32,72963000,363900,normal,5576
33,45140000,1127900,normal,5597
34,70436000,0,normal,5584
35,24954000,87500,normal,5590
36,63208000,405800,normal,5590
37,111302000,190540,normal,5575
38,20194000,86500,normal,5581
39,98252000,711400,normal,5557
40,60569000,24600,normal,5581
41,98841000,4351700,normal,5595
42,53535000,292000,attack,5554
43,64095000,0,normal,5578
44,65817000,47700,normal,5592
45,73449000,425200,attack,5552
46,31260000,324500,attack,5551
47,37887000,155700,normal,5573
48,24571000,306800,normal,5595
49,87702000,939390,normal,5591
50,30450000,184500,normal,5587
